Facility,Description,Result,Minutes_elapsed,Time_stamp
Avery,Mariposa,8,60,2019-01-25 05:58:08
Patio,Tiburon,8,99,2019-01-25 05:58:08
Club House,Dog,8,15,2019-01-25 05:58:08
Dining Room,Mariposa,0,18,2019-01-25 05:58:08
Room,Chupacabra,0,50,2019-01-25 05:58:08
Patio,Rana,8,84,2019-01-25 05:58:08
Abuelita's Studio,Rana,8,81,2019-01-25 05:58:08
Abuelita's Studio,Rana,0,4,2019-01-25 05:58:08
Closet,Dog,0,80,2019-01-25 05:58:08
Den,Mule,8,53,2019-01-25 05:58:08
Club House,Pig,8,62,2019-01-25 05:58:08
Den,Chupacabra,8,66,2019-01-25 05:58:08
Room,Rana,0,43,2019-01-25 05:58:08
Den,Horse,8,12,2019-01-25 05:58:08
Shower,Mariposa,8,4,2019-01-25 05:58:08
Abuelita's Studio,Iguana,8,94,2019-01-25 05:58:08
Abuelita's Studio,Pig,8,66,2019-01-25 05:58:08
Shower,Iguana,0,66,2019-01-25 05:58:08
Avery,Weasle,0,99,2019-01-25 05:58:08
Closet,Cat,0,97,2019-01-25 05:58:08
Den,Aardvark,0,84,2019-01-25 05:58:08
Patio,Aardvark,0,85,2019-01-25 05:58:08
Sauna,Mariposa,0,10,2019-01-25 05:58:08
Shower,Mule,0,76,2019-01-25 05:58:08
Closet,Mariposa,8,59,2019-01-25 05:58:08
Closet,Aardvark,0,41,2019-01-25 05:58:08
Home Gym,Mariposa,0,27,2019-01-25 05:58:08
Den,Chupacabra,8,79,2019-01-25 05:58:08
Shower,Dog,8,18,2019-01-25 05:58:08
Coat Room,Dog,8,27,2019-01-25 05:58:08
Tree House,Mule,0,22,2019-01-25 05:58:08
Room,Horse,8,16,2019-01-25 05:58:08
Kitchen,Dog,8,44,2019-01-25 05:58:08
Kitchen,Aardvark,0,86,2019-01-25 05:58:08
Coat Room,Culebra,0,6,2019-01-25 05:58:08
Avery,Weasle,8,4,2019-01-25 05:58:08
Sauna,Chupacabra,0,36,2019-01-25 05:58:08
Tree House,Rana,8,93,2019-01-25 05:58:08
Coat Room,Culebra,0,1,2019-01-25 05:58:08
Club House,Weasle,8,77,2019-01-25 05:58:08
Dog House,Mule,0,56,2019-01-25 05:58:08
Closet,Rana,8,73,2019-01-25 05:58:08
Tree House,Cat,0,16,2019-01-25 05:58:08
Patio,Mule,0,81,2019-01-25 05:58:08
Den,Chupacabra,0,24,2019-01-25 05:58:08
Sauna,Weasle,0,48,2019-01-25 05:58:08
Sauna,Tiburon,0,97,2019-01-25 05:58:08
Shower,Mule,8,14,2019-01-25 05:58:08
Coat Room,Pig,8,92,2019-01-25 05:58:08
Patio,Pig,0,31,2019-01-25 05:58:08
Tree House,Dog,0,48,2019-01-25 05:58:08
Avery,Weasle,0,86,2019-01-25 05:58:08
Home Gym,Tiburon,8,14,2019-01-25 05:58:08
Club House,Aardvark,8,10,2019-01-25 05:58:08
Shower,Horse,0,85,2019-01-25 05:58:08
Avery,Tiburon,0,82,2019-01-25 05:58:08
Room,Mule,0,13,2019-01-25 05:58:08
Dining Room,Aardvark,0,82,2019-01-25 05:58:08
Sauna,Cat,8,74,2019-01-25 05:58:08
Shower,Mariposa,8,11,2019-01-25 05:58:08
Sauna,Iguana,0,14,2019-01-25 05:58:08
Dog House,Mariposa,0,29,2019-01-25 05:58:08
Coat Room,Mule,0,65,2019-01-25 05:58:08
Dining Room,Cat,0,61,2019-01-25 05:58:08
Coat Room,Culebra,8,89,2019-01-25 05:58:08
Abuelita's Studio,Weasle,0,98,2019-01-25 05:58:08
Coat Room,Culebra,8,14,2019-01-25 05:58:08
Patio,Mule,8,32,2019-01-25 05:58:08
Tree House,Culebra,8,73,2019-01-25 05:58:08
Abuelita's Studio,Mule,8,4,2019-01-25 05:58:08
Dining Room,Chupacabra,0,13,2019-01-25 05:58:08
Avery,Rana,0,13,2019-01-25 05:58:08
Closet,Dog,8,72,2019-01-25 05:58:08
Coat Room,Chupacabra,0,19,2019-01-25 05:58:08
Shower,Tiburon,8,45,2019-01-25 05:58:08
Dining Room,Iguana,8,62,2019-01-25 05:58:08
Sauna,Cat,0,7,2019-01-25 05:58:08
Coat Room,Mule,0,68,2019-01-25 05:58:08
Coat Room,Mariposa,8,9,2019-01-25 05:58:08
Coat Room,Culebra,0,82,2019-01-25 05:58:08
Tree House,Iguana,0,20,2019-01-25 05:58:08
Club House,Tiburon,0,60,2019-01-25 05:58:08
Kitchen,Chupacabra,0,35,2019-01-25 05:58:08
Coat Room,Dog,0,0,2019-01-25 05:58:08
Abuelita's Studio,Aardvark,8,46,2019-01-25 05:58:08
Den,Pig,8,32,2019-01-25 05:58:08
Room,Cat,0,38,2019-01-25 05:58:08
Dining Room,Mariposa,8,26,2019-01-25 05:58:08
Kitchen,Horse,8,38,2019-01-25 05:58:08
Dining Room,Rana,8,0,2019-01-25 05:58:08
Room,Aardvark,0,59,2019-01-25 05:58:08
Patio,Mule,0,62,2019-01-25 05:58:08
Kitchen,Rana,0,85,2019-01-25 05:58:08
Avery,Cat,8,93,2019-01-25 05:58:08
Avery,Cat,8,12,2019-01-25 05:58:08
Kitchen,Tiburon,8,39,2019-01-25 05:58:08
Abuelita's Studio,Mariposa,8,65,2019-01-25 05:58:08
Shower,Mule,0,24,2019-01-25 05:58:08
Sauna,Aardvark,8,46,2019-01-25 05:58:08
Abuelita's Studio,Culebra,8,69,2019-01-25 05:58:08
Tree House,Pig,8,94,2019-01-25 05:58:08
Patio,Horse,8,4,2019-01-25 05:58:08
Avery,Tiburon,8,19,2019-01-25 05:58:08
Room,Rana,8,97,2019-01-25 05:58:08
Home Gym,Mariposa,8,32,2019-01-25 05:58:08
Home Gym,Dog,8,91,2019-01-25 05:58:08
Dining Room,Rana,8,78,2019-01-25 05:58:08
Coat Room,Culebra,0,95,2019-01-25 05:58:08
Home Gym,Horse,8,31,2019-01-25 05:58:08
Club House,Iguana,0,48,2019-01-25 05:58:08
Kitchen,Dog,0,1,2019-01-25 05:58:08
Den,Iguana,8,87,2019-01-25 05:58:08
Abuelita's Studio,Culebra,8,74,2019-01-25 05:58:08
Room,Horse,8,13,2019-01-25 05:58:08
Avery,Aardvark,0,33,2019-01-25 05:58:08
Home Gym,Horse,0,81,2019-01-25 05:58:08
Dog House,Iguana,0,59,2019-01-25 05:58:08
Den,Dog,8,44,2019-01-25 05:58:08
Shower,Mule,8,30,2019-01-25 05:58:08
Den,Aardvark,0,72,2019-01-25 05:58:08
Abuelita's Studio,Iguana,0,76,2019-01-25 05:58:08
Patio,Mariposa,0,71,2019-01-25 05:58:08
Coat Room,Tiburon,8,1,2019-01-25 05:58:08
Club House,Iguana,8,76,2019-01-25 05:58:08
Avery,Mule,0,90,2019-01-25 05:58:08
Kitchen,Dog,8,2,2019-01-25 05:58:08
Tree House,Rana,8,59,2019-01-25 05:58:08
Closet,Pig,0,67,2019-01-25 05:58:08
Coat Room,Mariposa,0,34,2019-01-25 05:58:08
Home Gym,Mariposa,0,98,2019-01-25 05:58:08
Dog House,Weasle,0,32,2019-01-25 05:58:08
Avery,Culebra,8,92,2019-01-25 05:58:08
Abuelita's Studio,Dog,0,4,2019-01-25 05:58:08
Den,Pig,0,0,2019-01-25 05:58:08
Den,Pig,8,23,2019-01-25 05:58:08
Dining Room,Pig,0,72,2019-01-25 05:58:08
Tree House,Dog,8,4,2019-01-25 05:58:08
Sauna,Horse,8,5,2019-01-25 05:58:08
Shower,Dog,0,71,2019-01-25 05:58:08
Avery,Dog,0,13,2019-01-25 05:58:08
Shower,Rana,0,16,2019-01-25 05:58:08
Coat Room,Culebra,8,56,2019-01-25 05:58:08
Room,Horse,8,79,2019-01-25 05:58:08
Den,Mule,8,2,2019-01-25 05:58:08
Tree House,Mule,8,78,2019-01-25 05:58:08
Club House,Tiburon,8,35,2019-01-25 05:58:08
Kitchen,Mariposa,0,98,2019-01-25 05:58:08
Room,Weasle,8,45,2019-01-25 05:58:08
Dog House,Dog,0,99,2019-01-25 05:58:08
Dining Room,Mariposa,0,9,2019-01-25 05:58:08
Room,Weasle,0,87,2019-01-25 05:58:08
Coat Room,Pig,0,19,2019-01-25 05:58:08
Room,Chupacabra,0,98,2019-01-25 05:58:08
Abuelita's Studio,Chupacabra,8,19,2019-01-25 05:58:08
Avery,Dog,0,28,2019-01-25 05:58:08
Club House,Chupacabra,0,62,2019-01-25 05:58:08
Kitchen,Tiburon,8,84,2019-01-25 05:58:08
Dog House,Mariposa,8,29,2019-01-25 05:58:08
Tree House,Chupacabra,0,72,2019-01-25 05:58:08
Coat Room,Weasle,0,21,2019-01-25 05:58:08
Den,Culebra,0,99,2019-01-25 05:58:08
Room,Cat,8,76,2019-01-25 05:58:08
Club House,Chupacabra,8,93,2019-01-25 05:58:08
Closet,Culebra,0,30,2019-01-25 05:58:08
Tree House,Pig,8,62,2019-01-25 05:58:08
Closet,Culebra,8,86,2019-01-25 05:58:08
Home Gym,Aardvark,0,5,2019-01-25 05:58:08
Avery,Mule,8,89,2019-01-25 05:58:08
Kitchen,Mule,8,80,2019-01-25 05:58:08
Patio,Mariposa,8,50,2019-01-25 05:58:08
Abuelita's Studio,Aardvark,8,40,2019-01-25 05:58:08
Closet,Chupacabra,8,11,2019-01-25 05:58:08
Room,Horse,8,47,2019-01-25 05:58:08
Home Gym,Iguana,0,15,2019-01-25 05:58:08
Sauna,Culebra,0,34,2019-01-25 05:58:08
Abuelita's Studio,Weasle,0,37,2019-01-25 05:58:08
Shower,Horse,8,63,2019-01-25 05:58:08
Abuelita's Studio,Weasle,8,56,2019-01-25 05:58:08
Room,Tiburon,8,98,2019-01-25 05:58:08
Patio,Horse,8,95,2019-01-25 05:58:08
Dog House,Mariposa,8,37,2019-01-25 05:58:08
Dog House,Horse,8,4,2019-01-25 05:58:08
Abuelita's Studio,Mariposa,0,25,2019-01-25 05:58:08
Tree House,Dog,0,63,2019-01-25 05:58:08
Abuelita's Studio,Pig,8,94,2019-01-25 05:58:08
Sauna,Dog,0,9,2019-01-25 05:58:08
Abuelita's Studio,Aardvark,8,19,2019-01-25 05:58:08
Club House,Tiburon,0,8,2019-01-25 05:58:08
Shower,Mule,8,78,2019-01-25 05:58:08
Shower,Mariposa,8,92,2019-01-25 05:58:08
Avery,Mariposa,8,85,2019-01-25 05:58:08
Patio,Weasle,0,55,2019-01-25 05:58:08
Tree House,Mariposa,0,7,2019-01-25 05:58:08
Abuelita's Studio,Cat,0,31,2019-01-25 05:58:08
Sauna,Cat,0,20,2019-01-25 05:58:08
