Facility,Description,Result,Minutes_elapsed,Time_stamp
Coat Room,Pig,8,20,2019-01-25 05:57:44
Closet,Iguana,0,71,2019-01-25 05:57:44
Closet,Culebra,0,23,2019-01-25 05:57:44
Shower,Rana,0,16,2019-01-25 05:57:44
Coat Room,Culebra,0,95,2019-01-25 05:57:44
Home Gym,Horse,0,36,2019-01-25 05:57:44
Abuelita's Studio,Aardvark,8,15,2019-01-25 05:57:44
Closet,Aardvark,0,7,2019-01-25 05:57:44
Coat Room,Aardvark,0,5,2019-01-25 05:57:44
Kitchen,Mariposa,0,40,2019-01-25 05:57:44
Abuelita's Studio,Rana,0,9,2019-01-25 05:57:44
Sauna,Horse,0,82,2019-01-25 05:57:44
Dog House,Pig,8,23,2019-01-25 05:57:44
Club House,Aardvark,0,51,2019-01-25 05:57:44
Dog House,Rana,8,41,2019-01-25 05:57:44
Den,Cat,8,85,2019-01-25 05:57:44
Coat Room,Culebra,0,72,2019-01-25 05:57:44
Club House,Aardvark,0,61,2019-01-25 05:57:44
Dining Room,Culebra,0,18,2019-01-25 05:57:44
Closet,Chupacabra,0,9,2019-01-25 05:57:44
Abuelita's Studio,Iguana,0,23,2019-01-25 05:57:44
Dining Room,Tiburon,8,90,2019-01-25 05:57:44
Patio,Weasle,0,1,2019-01-25 05:57:44
Tree House,Mule,8,9,2019-01-25 05:57:44
Sauna,Weasle,0,77,2019-01-25 05:57:44
Club House,Iguana,0,50,2019-01-25 05:57:44
Shower,Aardvark,8,98,2019-01-25 05:57:44
Patio,Cat,8,10,2019-01-25 05:57:44
Closet,Culebra,0,10,2019-01-25 05:57:44
Avery,Chupacabra,0,94,2019-01-25 05:57:44
Home Gym,Cat,0,45,2019-01-25 05:57:44
Shower,Chupacabra,8,78,2019-01-25 05:57:44
Patio,Mule,8,11,2019-01-25 05:57:44
Avery,Mariposa,0,30,2019-01-25 05:57:44
Closet,Aardvark,0,90,2019-01-25 05:57:44
Shower,Weasle,8,2,2019-01-25 05:57:44
Coat Room,Cat,0,53,2019-01-25 05:57:44
Den,Chupacabra,0,36,2019-01-25 05:57:44
Dog House,Mariposa,8,11,2019-01-25 05:57:44
Home Gym,Rana,0,88,2019-01-25 05:57:44
Closet,Iguana,0,20,2019-01-25 05:57:44
Den,Pig,0,15,2019-01-25 05:57:44
Avery,Chupacabra,8,57,2019-01-25 05:57:44
Kitchen,Horse,0,74,2019-01-25 05:57:44
Avery,Horse,0,47,2019-01-25 05:57:44
Dog House,Dog,0,56,2019-01-25 05:57:44
Coat Room,Horse,0,72,2019-01-25 05:57:44
Abuelita's Studio,Tiburon,8,0,2019-01-25 05:57:44
Kitchen,Pig,0,36,2019-01-25 05:57:44
Shower,Chupacabra,8,83,2019-01-25 05:57:44
Sauna,Culebra,8,4,2019-01-25 05:57:44
Dog House,Tiburon,8,87,2019-01-25 05:57:44
Patio,Rana,8,78,2019-01-25 05:57:44
Den,Weasle,0,60,2019-01-25 05:57:44
Room,Chupacabra,8,14,2019-01-25 05:57:44
Dog House,Tiburon,0,68,2019-01-25 05:57:44
Tree House,Dog,0,14,2019-01-25 05:57:44
Home Gym,Weasle,8,51,2019-01-25 05:57:44
Dog House,Rana,8,97,2019-01-25 05:57:44
Den,Tiburon,0,13,2019-01-25 05:57:44
Club House,Rana,8,2,2019-01-25 05:57:44
Club House,Aardvark,8,19,2019-01-25 05:57:44
Abuelita's Studio,Rana,8,81,2019-01-25 05:57:44
Avery,Culebra,8,94,2019-01-25 05:57:44
Avery,Tiburon,8,50,2019-01-25 05:57:44
Dining Room,Aardvark,8,62,2019-01-25 05:57:44
Dining Room,Pig,0,60,2019-01-25 05:57:44
Closet,Dog,8,18,2019-01-25 05:57:44
Dining Room,Chupacabra,8,61,2019-01-25 05:57:44
Closet,Dog,0,58,2019-01-25 05:57:44
Home Gym,Weasle,8,71,2019-01-25 05:57:44
Abuelita's Studio,Culebra,8,82,2019-01-25 05:57:44
Closet,Tiburon,8,86,2019-01-25 05:57:44
Shower,Mule,0,70,2019-01-25 05:57:44
Home Gym,Weasle,8,1,2019-01-25 05:57:44
Shower,Pig,8,48,2019-01-25 05:57:44
Closet,Aardvark,8,18,2019-01-25 05:57:44
Home Gym,Mariposa,0,27,2019-01-25 05:57:44
Abuelita's Studio,Iguana,0,27,2019-01-25 05:57:44
Home Gym,Mule,0,64,2019-01-25 05:57:44
Club House,Cat,8,87,2019-01-25 05:57:44
Dining Room,Weasle,0,47,2019-01-25 05:57:44
Dog House,Weasle,0,1,2019-01-25 05:57:44
Shower,Horse,8,4,2019-01-25 05:57:44
Avery,Mariposa,8,58,2019-01-25 05:57:44
Sauna,Pig,8,74,2019-01-25 05:57:44
Tree House,Weasle,0,68,2019-01-25 05:57:44
Closet,Tiburon,0,48,2019-01-25 05:57:44
Avery,Horse,8,70,2019-01-25 05:57:44
Avery,Weasle,8,77,2019-01-25 05:57:44
Room,Cat,0,41,2019-01-25 05:57:44
Den,Mule,0,47,2019-01-25 05:57:44
Club House,Horse,0,21,2019-01-25 05:57:44
Avery,Rana,8,25,2019-01-25 05:57:44
Dog House,Pig,8,39,2019-01-25 05:57:44
Coat Room,Horse,0,31,2019-01-25 05:57:44
Dining Room,Chupacabra,8,26,2019-01-25 05:57:44
Dining Room,Pig,8,20,2019-01-25 05:57:44
Home Gym,Cat,0,96,2019-01-25 05:57:44
Sauna,Pig,8,75,2019-01-25 05:57:44
Den,Culebra,0,55,2019-01-25 05:57:44
Den,Chupacabra,0,53,2019-01-25 05:57:44
Dining Room,Dog,0,96,2019-01-25 05:57:44
Club House,Pig,8,47,2019-01-25 05:57:44
Sauna,Weasle,0,96,2019-01-25 05:57:44
Avery,Pig,0,39,2019-01-25 05:57:44
Shower,Horse,0,97,2019-01-25 05:57:44
Dining Room,Cat,8,53,2019-01-25 05:57:44
Sauna,Rana,8,80,2019-01-25 05:57:44
Sauna,Pig,0,74,2019-01-25 05:57:44
Home Gym,Rana,8,70,2019-01-25 05:57:44
Tree House,Pig,8,79,2019-01-25 05:57:44
Dog House,Dog,0,63,2019-01-25 05:57:44
Abuelita's Studio,Mule,8,0,2019-01-25 05:57:44
Coat Room,Aardvark,0,26,2019-01-25 05:57:44
Den,Chupacabra,0,11,2019-01-25 05:57:44
Coat Room,Iguana,0,54,2019-01-25 05:57:44
Den,Iguana,0,80,2019-01-25 05:57:44
Den,Horse,0,41,2019-01-25 05:57:44
Avery,Weasle,0,71,2019-01-25 05:57:44
Abuelita's Studio,Horse,0,58,2019-01-25 05:57:44
Abuelita's Studio,Mariposa,0,99,2019-01-25 05:57:44
Tree House,Mule,0,98,2019-01-25 05:57:44
Club House,Weasle,8,38,2019-01-25 05:57:44
Room,Tiburon,0,34,2019-01-25 05:57:44
Coat Room,Mule,0,28,2019-01-25 05:57:44
Tree House,Iguana,0,81,2019-01-25 05:57:44
Patio,Mule,8,91,2019-01-25 05:57:44
Home Gym,Chupacabra,8,70,2019-01-25 05:57:44
Club House,Mule,0,55,2019-01-25 05:57:44
Shower,Aardvark,8,73,2019-01-25 05:57:44
Club House,Culebra,0,19,2019-01-25 05:57:44
Abuelita's Studio,Pig,8,11,2019-01-25 05:57:44
Avery,Weasle,8,31,2019-01-25 05:57:44
Kitchen,Iguana,0,80,2019-01-25 05:57:44
Dining Room,Aardvark,0,39,2019-01-25 05:57:44
Dog House,Dog,0,60,2019-01-25 05:57:44
Abuelita's Studio,Iguana,8,73,2019-01-25 05:57:44
Sauna,Weasle,8,14,2019-01-25 05:57:44
Coat Room,Tiburon,0,67,2019-01-25 05:57:44
Room,Dog,0,48,2019-01-25 05:57:44
Dining Room,Iguana,0,97,2019-01-25 05:57:44
Tree House,Weasle,0,63,2019-01-25 05:57:44
Sauna,Mariposa,0,35,2019-01-25 05:57:44
Patio,Weasle,0,27,2019-01-25 05:57:44
Den,Tiburon,8,13,2019-01-25 05:57:44
Sauna,Pig,0,75,2019-01-25 05:57:44
Avery,Weasle,0,21,2019-01-25 05:57:44
Closet,Rana,0,9,2019-01-25 05:57:44
Club House,Cat,8,27,2019-01-25 05:57:44
Den,Dog,8,24,2019-01-25 05:57:44
Dog House,Culebra,0,41,2019-01-25 05:57:44
Sauna,Horse,0,78,2019-01-25 05:57:44
Club House,Aardvark,0,63,2019-01-25 05:57:44
Abuelita's Studio,Aardvark,8,54,2019-01-25 05:57:44
Abuelita's Studio,Tiburon,0,46,2019-01-25 05:57:44
Sauna,Mule,8,62,2019-01-25 05:57:44
Tree House,Mule,8,47,2019-01-25 05:57:44
Room,Mule,8,30,2019-01-25 05:57:44
Sauna,Chupacabra,8,77,2019-01-25 05:57:44
Kitchen,Rana,8,14,2019-01-25 05:57:44
Dog House,Pig,8,45,2019-01-25 05:57:44
Dog House,Dog,0,21,2019-01-25 05:57:44
Club House,Mariposa,8,58,2019-01-25 05:57:44
Abuelita's Studio,Rana,8,10,2019-01-25 05:57:44
Shower,Aardvark,0,21,2019-01-25 05:57:44
Den,Tiburon,8,30,2019-01-25 05:57:44
Den,Dog,0,42,2019-01-25 05:57:44
Home Gym,Rana,8,37,2019-01-25 05:57:44
Patio,Cat,0,42,2019-01-25 05:57:44
Shower,Iguana,0,42,2019-01-25 05:57:44
Dining Room,Pig,0,27,2019-01-25 05:57:44
Den,Aardvark,0,98,2019-01-25 05:57:44
Closet,Iguana,0,45,2019-01-25 05:57:44
Dining Room,Dog,8,39,2019-01-25 05:57:44
Room,Culebra,0,54,2019-01-25 05:57:44
Club House,Iguana,0,44,2019-01-25 05:57:44
Dining Room,Mariposa,0,98,2019-01-25 05:57:44
Avery,Mule,0,92,2019-01-25 05:57:44
Sauna,Mule,0,65,2019-01-25 05:57:44
Shower,Tiburon,8,89,2019-01-25 05:57:44
Den,Iguana,0,99,2019-01-25 05:57:44
Kitchen,Rana,8,72,2019-01-25 05:57:44
Coat Room,Aardvark,8,48,2019-01-25 05:57:44
Dining Room,Dog,8,4,2019-01-25 05:57:44
Coat Room,Aardvark,0,84,2019-01-25 05:57:44
Kitchen,Chupacabra,0,29,2019-01-25 05:57:44
Patio,Cat,0,53,2019-01-25 05:57:44
Kitchen,Mariposa,8,47,2019-01-25 05:57:44
Closet,Pig,8,42,2019-01-25 05:57:44
