Facility,Description,Result,Minutes_elapsed,Time_stamp
Club House,Dog,0,73,2019-01-21 21:27:05
Room,Chupacabra,8,85,2019-01-21 21:27:05
Closet,Aardvark,0,73,2019-01-21 21:27:05
Club House,Tiburon,0,26,2019-01-21 21:27:05
Avery,Cat,0,52,2019-01-21 21:27:05
Room,Chupacabra,8,13,2019-01-21 21:27:05
Dog House,Cat,0,85,2019-01-21 21:27:05
Home Gym,Mule,0,41,2019-01-21 21:27:05
Shower,Iguana,0,9,2019-01-21 21:27:05
Coat Room,Tiburon,0,57,2019-01-21 21:27:05
Avery,Rana,0,48,2019-01-21 21:27:05
Abuelita's Studio,Pig,0,67,2019-01-21 21:27:05
Tree House,Pig,0,52,2019-01-21 21:27:05
Home Gym,Dog,8,8,2019-01-21 21:27:05
Coat Room,Chupacabra,0,17,2019-01-21 21:27:05
Room,Mule,8,71,2019-01-21 21:27:05
Tree House,Pig,0,74,2019-01-21 21:27:05
Kitchen,Pig,8,85,2019-01-21 21:27:05
Abuelita's Studio,Pig,8,81,2019-01-21 21:27:05
Tree House,Culebra,0,96,2019-01-21 21:27:05
Coat Room,Pig,0,38,2019-01-21 21:27:05
Den,Horse,8,51,2019-01-21 21:27:05
Dog House,Horse,8,48,2019-01-21 21:27:05
Den,Dog,0,58,2019-01-21 21:27:05
Room,Tiburon,8,60,2019-01-21 21:27:05
Room,Dog,8,25,2019-01-21 21:27:05
Home Gym,Horse,0,22,2019-01-21 21:27:05
Dining Room,Dog,8,44,2019-01-21 21:27:05
Abuelita's Studio,Rana,8,55,2019-01-21 21:27:05
Dining Room,Horse,0,87,2019-01-21 21:27:05
Kitchen,Rana,0,85,2019-01-21 21:27:05
Club House,Weasle,8,38,2019-01-21 21:27:05
Coat Room,Rana,8,45,2019-01-21 21:27:05
Tree House,Rana,8,69,2019-01-21 21:27:05
Sauna,Chupacabra,0,35,2019-01-21 21:27:05
Home Gym,Mariposa,0,81,2019-01-21 21:27:05
Dining Room,Weasle,0,41,2019-01-21 21:27:05
Dog House,Pig,0,6,2019-01-21 21:27:05
Patio,Weasle,8,2,2019-01-21 21:27:05
Avery,Culebra,8,30,2019-01-21 21:27:05
Coat Room,Pig,8,17,2019-01-21 21:27:05
Sauna,Aardvark,8,59,2019-01-21 21:27:05
Coat Room,Aardvark,0,79,2019-01-21 21:27:05
Room,Iguana,8,79,2019-01-21 21:27:05
Sauna,Culebra,8,83,2019-01-21 21:27:05
Shower,Rana,8,93,2019-01-21 21:27:05
Shower,Horse,0,83,2019-01-21 21:27:05
Avery,Horse,0,41,2019-01-21 21:27:05
Patio,Mariposa,0,57,2019-01-21 21:27:05
Room,Mariposa,8,64,2019-01-21 21:27:05
Home Gym,Aardvark,8,19,2019-01-21 21:27:05
Abuelita's Studio,Tiburon,0,6,2019-01-21 21:27:05
Kitchen,Chupacabra,0,4,2019-01-21 21:27:05
Home Gym,Aardvark,0,58,2019-01-21 21:27:05
Kitchen,Aardvark,8,96,2019-01-21 21:27:05
Room,Culebra,8,38,2019-01-21 21:27:05
Patio,Culebra,0,86,2019-01-21 21:27:05
Sauna,Chupacabra,0,86,2019-01-21 21:27:05
Tree House,Weasle,0,63,2019-01-21 21:27:05
Closet,Mule,0,83,2019-01-21 21:27:05
Den,Cat,0,87,2019-01-21 21:27:05
Room,Rana,8,62,2019-01-21 21:27:05
Closet,Mule,8,92,2019-01-21 21:27:05
Kitchen,Rana,0,89,2019-01-21 21:27:05
Kitchen,Iguana,0,89,2019-01-21 21:27:05
Dining Room,Dog,0,99,2019-01-21 21:27:05
Room,Pig,8,56,2019-01-21 21:27:05
Patio,Weasle,0,72,2019-01-21 21:27:05
Patio,Pig,8,32,2019-01-21 21:27:05
Room,Dog,0,16,2019-01-21 21:27:05
Closet,Mariposa,8,9,2019-01-21 21:27:05
Patio,Culebra,8,80,2019-01-21 21:27:05
Sauna,Culebra,0,29,2019-01-21 21:27:05
Sauna,Tiburon,8,69,2019-01-21 21:27:05
Room,Horse,8,2,2019-01-21 21:27:05
Avery,Iguana,8,79,2019-01-21 21:27:05
Tree House,Weasle,0,22,2019-01-21 21:27:05
Dog House,Rana,0,69,2019-01-21 21:27:05
Dining Room,Pig,0,59,2019-01-21 21:27:05
Coat Room,Iguana,8,66,2019-01-21 21:27:05
Sauna,Rana,8,10,2019-01-21 21:27:05
Dog House,Iguana,0,62,2019-01-21 21:27:05
Club House,Chupacabra,8,22,2019-01-21 21:27:05
Tree House,Tiburon,0,47,2019-01-21 21:27:05
Coat Room,Mariposa,0,72,2019-01-21 21:27:05
Kitchen,Weasle,8,99,2019-01-21 21:27:05
Club House,Weasle,0,39,2019-01-21 21:27:05
Sauna,Chupacabra,0,60,2019-01-21 21:27:05
Home Gym,Mule,0,94,2019-01-21 21:27:05
Club House,Iguana,8,99,2019-01-21 21:27:05
Patio,Aardvark,0,40,2019-01-21 21:27:05
