Facility,Description,Result,Minutes_elapsed,Time_stamp
Sauna,Dog,0,72,2019-01-09 19:47:28
Sauna,Pig,8,47,2019-01-09 19:47:28
Avery,Chupacabra,8,22,2019-01-09 19:47:28
Coat Room,Rana,0,32,2019-01-09 19:47:28
Closet,Iguana,0,88,2019-01-09 19:47:28
Patio,Mule,0,4,2019-01-09 19:47:28
Club House,Pig,8,86,2019-01-09 19:47:28
Avery,Mariposa,0,99,2019-01-09 19:47:28
Den,Dog,8,57,2019-01-09 19:47:28
Sauna,Cat,0,94,2019-01-09 19:47:28
Shower,Dog,0,49,2019-01-09 19:47:28
Avery,Horse,8,96,2019-01-09 19:47:28
Sauna,Horse,0,70,2019-01-09 19:47:28
Home Gym,Iguana,8,94,2019-01-09 19:47:28
Den,Dog,8,76,2019-01-09 19:47:28
Abuelita's Studio,Dog,0,4,2019-01-09 19:47:28
Sauna,Cat,8,67,2019-01-09 19:47:28
Dog House,Horse,0,14,2019-01-09 19:47:28
Abuelita's Studio,Tiburon,8,29,2019-01-09 19:47:28
Closet,Aardvark,0,28,2019-01-09 19:47:28
Club House,Iguana,0,54,2019-01-09 19:47:28
Room,Weasle,0,0,2019-01-09 19:47:28
Den,Pig,8,81,2019-01-09 19:47:28
Coat Room,Pig,8,87,2019-01-09 19:47:28
Club House,Iguana,0,89,2019-01-09 19:47:28
Den,Cat,0,13,2019-01-09 19:47:28
Kitchen,Rana,8,23,2019-01-09 19:47:28
Room,Tiburon,0,93,2019-01-09 19:47:28
Club House,Mariposa,8,87,2019-01-09 19:47:28
Coat Room,Iguana,8,20,2019-01-09 19:47:28
Club House,Horse,0,47,2019-01-09 19:47:28
Patio,Tiburon,0,43,2019-01-09 19:47:28
Home Gym,Rana,0,19,2019-01-09 19:47:28
Patio,Weasle,0,81,2019-01-09 19:47:28
Coat Room,Aardvark,8,48,2019-01-09 19:47:28
Kitchen,Mule,8,51,2019-01-09 19:47:28
Den,Tiburon,0,1,2019-01-09 19:47:28
Room,Pig,0,40,2019-01-09 19:47:28
Sauna,Mariposa,0,16,2019-01-09 19:47:28
Den,Horse,0,97,2019-01-09 19:47:28
Home Gym,Horse,8,75,2019-01-09 19:47:28
Patio,Aardvark,8,78,2019-01-09 19:47:28
Kitchen,Aardvark,0,88,2019-01-09 19:47:28
Closet,Tiburon,0,84,2019-01-09 19:47:28
Shower,Mule,8,38,2019-01-09 19:47:28
Patio,Dog,8,23,2019-01-09 19:47:28
Kitchen,Chupacabra,0,3,2019-01-09 19:47:28
Den,Horse,8,79,2019-01-09 19:47:28
Kitchen,Dog,8,49,2019-01-09 19:47:28
Patio,Horse,0,3,2019-01-09 19:47:28
Room,Horse,8,74,2019-01-09 19:47:28
Patio,Mariposa,8,43,2019-01-09 19:47:28
Sauna,Pig,8,5,2019-01-09 19:47:28
Den,Culebra,8,70,2019-01-09 19:47:28
Dog House,Culebra,8,44,2019-01-09 19:47:28
Club House,Weasle,0,36,2019-01-09 19:47:28
Tree House,Chupacabra,0,25,2019-01-09 19:47:28
Patio,Mariposa,0,67,2019-01-09 19:47:28
Closet,Chupacabra,8,12,2019-01-09 19:47:28
Dining Room,Weasle,0,92,2019-01-09 19:47:28
Kitchen,Dog,8,21,2019-01-09 19:47:28
Closet,Mule,8,12,2019-01-09 19:47:28
Sauna,Weasle,0,37,2019-01-09 19:47:28
Sauna,Iguana,8,10,2019-01-09 19:47:28
Patio,Weasle,8,9,2019-01-09 19:47:28
Dog House,Tiburon,0,13,2019-01-09 19:47:28
Closet,Aardvark,8,58,2019-01-09 19:47:28
Closet,Aardvark,0,27,2019-01-09 19:47:28
Coat Room,Horse,0,17,2019-01-09 19:47:28
Shower,Rana,8,29,2019-01-09 19:47:28
Den,Tiburon,0,71,2019-01-09 19:47:28
Tree House,Weasle,0,30,2019-01-09 19:47:28
Home Gym,Horse,0,76,2019-01-09 19:47:28
Closet,Horse,8,77,2019-01-09 19:47:28
Den,Horse,0,95,2019-01-09 19:47:28
Dog House,Pig,8,43,2019-01-09 19:47:28
Dining Room,Horse,0,40,2019-01-09 19:47:28
Sauna,Weasle,8,46,2019-01-09 19:47:28
Dining Room,Mariposa,8,69,2019-01-09 19:47:28
Coat Room,Chupacabra,0,9,2019-01-09 19:47:28
Room,Mule,8,10,2019-01-09 19:47:28
Club House,Rana,0,82,2019-01-09 19:47:28
Room,Cat,8,46,2019-01-09 19:47:28
Patio,Rana,8,94,2019-01-09 19:47:28
Dining Room,Chupacabra,0,3,2019-01-09 19:47:28
Home Gym,Culebra,0,3,2019-01-09 19:47:28
Tree House,Rana,8,73,2019-01-09 19:47:28
Patio,Chupacabra,0,52,2019-01-09 19:47:28
Home Gym,Pig,0,90,2019-01-09 19:47:28
Avery,Aardvark,8,75,2019-01-09 19:47:28
Coat Room,Mule,8,27,2019-01-09 19:47:28
Patio,Dog,0,56,2019-01-09 19:47:28
