Facility,Description,Result,Minutes_elapsed,Time_stamp
Sauna,Tiburon,8,17,2019-01-25 05:58:40
Tree House,Tiburon,0,31,2019-01-25 05:58:40
Closet,Tiburon,8,76,2019-01-25 05:58:40
Sauna,Weasle,0,92,2019-01-25 05:58:40
Home Gym,Culebra,0,90,2019-01-25 05:58:40
Club House,Weasle,0,79,2019-01-25 05:58:40
Den,Iguana,0,99,2019-01-25 05:58:40
Tree House,Mariposa,0,70,2019-01-25 05:58:40
Home Gym,Aardvark,8,69,2019-01-25 05:58:40
Tree House,Weasle,8,67,2019-01-25 05:58:40
Dog House,Rana,0,8,2019-01-25 05:58:40
Home Gym,Culebra,0,85,2019-01-25 05:58:40
Kitchen,Pig,0,23,2019-01-25 05:58:40
Club House,Chupacabra,8,26,2019-01-25 05:58:40
Patio,Dog,0,53,2019-01-25 05:58:40
Abuelita's Studio,Tiburon,0,27,2019-01-25 05:58:40
Home Gym,Cat,0,11,2019-01-25 05:58:40
Abuelita's Studio,Horse,0,58,2019-01-25 05:58:40
Kitchen,Mule,0,19,2019-01-25 05:58:40
Home Gym,Chupacabra,0,82,2019-01-25 05:58:40
Dining Room,Pig,8,89,2019-01-25 05:58:40
Avery,Iguana,0,71,2019-01-25 05:58:40
Tree House,Weasle,8,84,2019-01-25 05:58:40
Home Gym,Culebra,0,20,2019-01-25 05:58:40
Abuelita's Studio,Chupacabra,8,86,2019-01-25 05:58:40
Tree House,Mariposa,0,76,2019-01-25 05:58:40
Dining Room,Culebra,0,77,2019-01-25 05:58:40
Avery,Culebra,8,44,2019-01-25 05:58:40
Home Gym,Pig,8,75,2019-01-25 05:58:40
Kitchen,Weasle,0,97,2019-01-25 05:58:40
Coat Room,Culebra,8,51,2019-01-25 05:58:40
Closet,Mariposa,8,95,2019-01-25 05:58:40
Patio,Cat,8,78,2019-01-25 05:58:40
Dining Room,Dog,8,20,2019-01-25 05:58:40
Dining Room,Weasle,8,7,2019-01-25 05:58:40
Coat Room,Cat,8,10,2019-01-25 05:58:40
Kitchen,Tiburon,8,65,2019-01-25 05:58:40
Den,Mule,8,2,2019-01-25 05:58:40
Avery,Culebra,0,56,2019-01-25 05:58:40
Abuelita's Studio,Rana,0,85,2019-01-25 05:58:40
Tree House,Mariposa,0,64,2019-01-25 05:58:40
Avery,Chupacabra,8,82,2019-01-25 05:58:40
Shower,Mariposa,0,41,2019-01-25 05:58:40
Coat Room,Tiburon,0,88,2019-01-25 05:58:40
Club House,Mariposa,0,90,2019-01-25 05:58:40
Shower,Cat,0,6,2019-01-25 05:58:40
Home Gym,Dog,0,53,2019-01-25 05:58:40
Dining Room,Mule,0,62,2019-01-25 05:58:40
Dog House,Chupacabra,0,79,2019-01-25 05:58:40
Sauna,Pig,8,67,2019-01-25 05:58:40
Dining Room,Horse,8,94,2019-01-25 05:58:40
Avery,Horse,0,32,2019-01-25 05:58:40
Coat Room,Mule,0,2,2019-01-25 05:58:40
Club House,Horse,0,94,2019-01-25 05:58:40
Patio,Horse,8,35,2019-01-25 05:58:40
Club House,Rana,0,20,2019-01-25 05:58:40
Dining Room,Iguana,8,10,2019-01-25 05:58:40
Den,Cat,8,85,2019-01-25 05:58:40
Avery,Iguana,8,83,2019-01-25 05:58:40
Closet,Cat,0,72,2019-01-25 05:58:40
Shower,Pig,8,82,2019-01-25 05:58:40
Home Gym,Mariposa,0,48,2019-01-25 05:58:40
Den,Culebra,8,39,2019-01-25 05:58:40
Den,Dog,0,32,2019-01-25 05:58:40
Closet,Horse,0,62,2019-01-25 05:58:40
Closet,Horse,8,17,2019-01-25 05:58:40
Club House,Mariposa,0,40,2019-01-25 05:58:40
Den,Weasle,8,0,2019-01-25 05:58:40
Den,Mule,8,99,2019-01-25 05:58:40
Kitchen,Mariposa,0,95,2019-01-25 05:58:40
Room,Rana,0,11,2019-01-25 05:58:40
Dog House,Chupacabra,0,22,2019-01-25 05:58:40
Dining Room,Tiburon,8,42,2019-01-25 05:58:40
Avery,Chupacabra,8,66,2019-01-25 05:58:40
Sauna,Mariposa,8,48,2019-01-25 05:58:40
Coat Room,Mule,8,98,2019-01-25 05:58:40
Dining Room,Rana,8,8,2019-01-25 05:58:40
Room,Aardvark,0,35,2019-01-25 05:58:40
Kitchen,Pig,0,11,2019-01-25 05:58:40
Abuelita's Studio,Horse,0,29,2019-01-25 05:58:40
Avery,Culebra,8,42,2019-01-25 05:58:40
Shower,Chupacabra,0,45,2019-01-25 05:58:40
Coat Room,Weasle,0,10,2019-01-25 05:58:40
Home Gym,Culebra,8,45,2019-01-25 05:58:40
Sauna,Rana,8,60,2019-01-25 05:58:40
Shower,Dog,0,0,2019-01-25 05:58:40
Avery,Mariposa,0,77,2019-01-25 05:58:40
Dog House,Weasle,0,49,2019-01-25 05:58:40
Den,Pig,0,33,2019-01-25 05:58:40
Sauna,Dog,8,45,2019-01-25 05:58:40
Sauna,Tiburon,8,32,2019-01-25 05:58:40
Den,Mariposa,0,71,2019-01-25 05:58:40
Home Gym,Weasle,8,22,2019-01-25 05:58:40
Kitchen,Cat,8,94,2019-01-25 05:58:40
Shower,Tiburon,0,78,2019-01-25 05:58:40
Home Gym,Chupacabra,8,60,2019-01-25 05:58:40
Coat Room,Weasle,0,93,2019-01-25 05:58:40
Home Gym,Culebra,0,36,2019-01-25 05:58:40
Tree House,Tiburon,8,79,2019-01-25 05:58:40
Room,Culebra,8,78,2019-01-25 05:58:40
Room,Mule,0,11,2019-01-25 05:58:40
Dog House,Culebra,8,54,2019-01-25 05:58:40
Dining Room,Mariposa,0,52,2019-01-25 05:58:40
Sauna,Cat,0,14,2019-01-25 05:58:40
Patio,Tiburon,8,13,2019-01-25 05:58:40
Den,Horse,0,45,2019-01-25 05:58:40
Den,Culebra,8,10,2019-01-25 05:58:40
Den,Weasle,8,14,2019-01-25 05:58:40
Dining Room,Cat,8,69,2019-01-25 05:58:40
Dining Room,Weasle,0,9,2019-01-25 05:58:40
Dining Room,Dog,8,79,2019-01-25 05:58:40
Dog House,Culebra,0,96,2019-01-25 05:58:40
Coat Room,Weasle,0,50,2019-01-25 05:58:40
Room,Rana,8,26,2019-01-25 05:58:40
Shower,Pig,8,89,2019-01-25 05:58:40
Club House,Culebra,8,40,2019-01-25 05:58:40
Den,Tiburon,8,44,2019-01-25 05:58:40
Shower,Mule,8,88,2019-01-25 05:58:40
Abuelita's Studio,Chupacabra,8,22,2019-01-25 05:58:40
Dining Room,Pig,0,11,2019-01-25 05:58:40
Sauna,Chupacabra,0,16,2019-01-25 05:58:40
Coat Room,Dog,0,12,2019-01-25 05:58:40
Den,Culebra,8,86,2019-01-25 05:58:40
Room,Chupacabra,8,46,2019-01-25 05:58:40
Coat Room,Chupacabra,0,53,2019-01-25 05:58:40
Dining Room,Dog,0,66,2019-01-25 05:58:40
Home Gym,Rana,0,37,2019-01-25 05:58:40
Coat Room,Weasle,8,24,2019-01-25 05:58:40
Shower,Horse,0,46,2019-01-25 05:58:40
Abuelita's Studio,Tiburon,0,45,2019-01-25 05:58:40
Dining Room,Cat,8,65,2019-01-25 05:58:40
Closet,Weasle,0,65,2019-01-25 05:58:40
Home Gym,Cat,8,3,2019-01-25 05:58:40
Club House,Mule,0,79,2019-01-25 05:58:40
Abuelita's Studio,Cat,0,4,2019-01-25 05:58:40
Den,Tiburon,0,87,2019-01-25 05:58:40
Club House,Pig,0,69,2019-01-25 05:58:40
Shower,Iguana,0,33,2019-01-25 05:58:40
Dining Room,Mariposa,0,91,2019-01-25 05:58:40
Dining Room,Weasle,8,69,2019-01-25 05:58:40
Kitchen,Aardvark,8,53,2019-01-25 05:58:40
Shower,Horse,8,6,2019-01-25 05:58:40
Home Gym,Cat,0,84,2019-01-25 05:58:40
Abuelita's Studio,Dog,0,76,2019-01-25 05:58:40
Dog House,Cat,8,71,2019-01-25 05:58:40
Dining Room,Iguana,0,51,2019-01-25 05:58:40
Avery,Aardvark,0,80,2019-01-25 05:58:40
Sauna,Iguana,8,0,2019-01-25 05:58:40
Dining Room,Mule,8,56,2019-01-25 05:58:40
Room,Cat,0,8,2019-01-25 05:58:40
Shower,Weasle,0,23,2019-01-25 05:58:40
Dog House,Aardvark,8,82,2019-01-25 05:58:40
Club House,Cat,0,98,2019-01-25 05:58:40
Kitchen,Tiburon,8,3,2019-01-25 05:58:40
Club House,Culebra,0,27,2019-01-25 05:58:40
Closet,Chupacabra,0,59,2019-01-25 05:58:40
Kitchen,Culebra,8,49,2019-01-25 05:58:40
Shower,Rana,8,96,2019-01-25 05:58:40
Home Gym,Chupacabra,0,5,2019-01-25 05:58:40
Room,Mule,8,34,2019-01-25 05:58:40
Dog House,Dog,8,60,2019-01-25 05:58:40
Abuelita's Studio,Dog,8,37,2019-01-25 05:58:40
Sauna,Culebra,0,14,2019-01-25 05:58:40
Avery,Chupacabra,8,17,2019-01-25 05:58:40
Avery,Culebra,8,11,2019-01-25 05:58:40
Shower,Tiburon,8,48,2019-01-25 05:58:40
Sauna,Dog,0,3,2019-01-25 05:58:40
Shower,Aardvark,8,25,2019-01-25 05:58:40
Coat Room,Horse,8,38,2019-01-25 05:58:40
Coat Room,Rana,8,53,2019-01-25 05:58:40
Tree House,Rana,8,19,2019-01-25 05:58:40
Patio,Mariposa,8,67,2019-01-25 05:58:40
Sauna,Mariposa,0,6,2019-01-25 05:58:40
Sauna,Pig,0,5,2019-01-25 05:58:40
Abuelita's Studio,Chupacabra,0,67,2019-01-25 05:58:40
Tree House,Culebra,0,30,2019-01-25 05:58:40
Home Gym,Weasle,0,95,2019-01-25 05:58:40
Shower,Culebra,0,8,2019-01-25 05:58:40
Room,Mariposa,0,43,2019-01-25 05:58:40
Kitchen,Iguana,0,27,2019-01-25 05:58:40
Shower,Dog,8,70,2019-01-25 05:58:40
Abuelita's Studio,Rana,0,95,2019-01-25 05:58:40
Dog House,Mariposa,0,14,2019-01-25 05:58:40
Closet,Rana,0,33,2019-01-25 05:58:40
Sauna,Iguana,8,13,2019-01-25 05:58:40
Den,Mule,0,46,2019-01-25 05:58:40
Shower,Rana,8,4,2019-01-25 05:58:40
Patio,Tiburon,8,45,2019-01-25 05:58:40
Dining Room,Dog,0,75,2019-01-25 05:58:40
Abuelita's Studio,Iguana,8,52,2019-01-25 05:58:40
Sauna,Horse,0,14,2019-01-25 05:58:40
Patio,Cat,0,62,2019-01-25 05:58:40
Dining Room,Dog,8,56,2019-01-25 05:58:40
Avery,Chupacabra,8,70,2019-01-25 05:58:40
Kitchen,Weasle,0,91,2019-01-25 05:58:40
Coat Room,Horse,8,21,2019-01-25 05:58:40
Shower,Aardvark,8,45,2019-01-25 05:58:40
Kitchen,Horse,8,93,2019-01-25 05:58:40
