Facility,Description,Result,Minutes_elapsed,Time_stamp
Dining Room,Horse,8,83,2019-01-09 18:53:49
Dog House,Horse,0,37,2019-01-09 18:53:49
Room,Chupacabra,0,90,2019-01-09 18:53:49
Avery,Mule,8,87,2019-01-09 18:53:49
Room,Weasle,0,89,2019-01-09 18:53:49
Shower,Culebra,8,72,2019-01-09 18:53:49
Closet,Weasle,0,79,2019-01-09 18:53:49
Tree House,Chupacabra,0,66,2019-01-09 18:53:49
Dining Room,Horse,0,96,2019-01-09 18:53:49
Sauna,Iguana,8,70,2019-01-09 18:53:49
Tree House,Pig,8,64,2019-01-09 18:53:49
Coat Room,Weasle,0,57,2019-01-09 18:53:49
Abuelita's Studio,Chupacabra,8,75,2019-01-09 18:53:49
Kitchen,Iguana,0,32,2019-01-09 18:53:49
Shower,Dog,0,40,2019-01-09 18:53:49
Club House,Mariposa,0,49,2019-01-09 18:53:49
Home Gym,Mariposa,8,29,2019-01-09 18:53:49
Shower,Mule,8,24,2019-01-09 18:53:49
Avery,Chupacabra,0,90,2019-01-09 18:53:49
Kitchen,Mariposa,0,64,2019-01-09 18:53:49
Dining Room,Horse,0,78,2019-01-09 18:53:49
Dog House,Culebra,8,16,2019-01-09 18:53:49
Closet,Weasle,8,68,2019-01-09 18:53:49
Home Gym,Iguana,0,4,2019-01-09 18:53:49
Den,Cat,0,54,2019-01-09 18:53:49
Coat Room,Mule,0,55,2019-01-09 18:53:49
Kitchen,Horse,8,1,2019-01-09 18:53:49
Tree House,Weasle,0,53,2019-01-09 18:53:49
Closet,Dog,8,77,2019-01-09 18:53:49
Shower,Horse,0,4,2019-01-09 18:53:49
Shower,Tiburon,0,78,2019-01-09 18:53:49
Tree House,Horse,8,61,2019-01-09 18:53:49
Home Gym,Pig,8,65,2019-01-09 18:53:49
Coat Room,Horse,0,0,2019-01-09 18:53:49
Kitchen,Cat,8,55,2019-01-09 18:53:49
Home Gym,Horse,0,49,2019-01-09 18:53:49
Dog House,Tiburon,8,89,2019-01-09 18:53:49
Room,Culebra,0,47,2019-01-09 18:53:49
Sauna,Culebra,8,9,2019-01-09 18:53:49
Dining Room,Iguana,0,26,2019-01-09 18:53:49
Tree House,Iguana,8,47,2019-01-09 18:53:49
Closet,Mariposa,0,60,2019-01-09 18:53:49
Patio,Cat,8,37,2019-01-09 18:53:49
Patio,Culebra,8,31,2019-01-09 18:53:49
Avery,Weasle,8,85,2019-01-09 18:53:49
Shower,Aardvark,0,62,2019-01-09 18:53:49
Dog House,Weasle,8,71,2019-01-09 18:53:49
Avery,Mule,0,54,2019-01-09 18:53:49
Coat Room,Pig,8,66,2019-01-09 18:53:49
Dog House,Mule,8,11,2019-01-09 18:53:49
Dining Room,Iguana,0,82,2019-01-09 18:53:49
Club House,Cat,0,44,2019-01-09 18:53:49
Patio,Iguana,8,19,2019-01-09 18:53:49
Abuelita's Studio,Dog,8,82,2019-01-09 18:53:49
Avery,Chupacabra,0,62,2019-01-09 18:53:49
Avery,Weasle,8,90,2019-01-09 18:53:49
Coat Room,Rana,0,49,2019-01-09 18:53:49
Avery,Dog,8,50,2019-01-09 18:53:49
Dining Room,Culebra,8,19,2019-01-09 18:53:49
Shower,Tiburon,8,52,2019-01-09 18:53:49
Dog House,Culebra,0,11,2019-01-09 18:53:49
Club House,Horse,0,13,2019-01-09 18:53:49
Dining Room,Pig,8,53,2019-01-09 18:53:49
Room,Cat,8,31,2019-01-09 18:53:49
Home Gym,Dog,8,48,2019-01-09 18:53:49
Sauna,Tiburon,0,81,2019-01-09 18:53:49
Sauna,Rana,8,93,2019-01-09 18:53:49
Dining Room,Pig,0,60,2019-01-09 18:53:49
Dog House,Horse,8,54,2019-01-09 18:53:49
Abuelita's Studio,Tiburon,0,6,2019-01-09 18:53:49
Den,Iguana,0,81,2019-01-09 18:53:49
Tree House,Pig,8,69,2019-01-09 18:53:49
Sauna,Mule,0,15,2019-01-09 18:53:49
Club House,Dog,0,99,2019-01-09 18:53:49
Abuelita's Studio,Cat,8,82,2019-01-09 18:53:49
Club House,Mariposa,8,9,2019-01-09 18:53:49
Avery,Aardvark,8,11,2019-01-09 18:53:49
Shower,Dog,0,34,2019-01-09 18:53:49
Home Gym,Iguana,8,46,2019-01-09 18:53:49
Home Gym,Pig,0,35,2019-01-09 18:53:49
Avery,Mule,8,94,2019-01-09 18:53:49
Coat Room,Mule,8,35,2019-01-09 18:53:49
Home Gym,Rana,0,87,2019-01-09 18:53:49
Den,Rana,8,91,2019-01-09 18:53:49
Kitchen,Tiburon,0,48,2019-01-09 18:53:49
Kitchen,Rana,0,87,2019-01-09 18:53:49
Sauna,Pig,0,62,2019-01-09 18:53:49
Den,Horse,8,16,2019-01-09 18:53:49
Patio,Mule,8,70,2019-01-09 18:53:49
Closet,Culebra,0,76,2019-01-09 18:53:49
Room,Rana,8,67,2019-01-09 18:53:49
Dining Room,Mule,8,87,2019-01-09 18:53:49
Avery,Culebra,0,13,2019-01-09 18:53:49
Patio,Pig,0,56,2019-01-09 18:53:49
Den,Rana,8,9,2019-01-09 18:53:49
Dog House,Chupacabra,0,12,2019-01-09 18:53:49
Room,Cat,8,37,2019-01-09 18:53:49
Room,Chupacabra,8,86,2019-01-09 18:53:49
Sauna,Culebra,0,20,2019-01-09 18:53:49
Dog House,Tiburon,8,93,2019-01-09 18:53:49
Closet,Chupacabra,0,0,2019-01-09 18:53:49
Dining Room,Horse,8,34,2019-01-09 18:53:49
Shower,Pig,8,29,2019-01-09 18:53:49
Dining Room,Mule,0,66,2019-01-09 18:53:49
Patio,Mariposa,8,84,2019-01-09 18:53:49
Dog House,Tiburon,8,50,2019-01-09 18:53:49
Patio,Chupacabra,0,16,2019-01-09 18:53:49
Avery,Culebra,8,96,2019-01-09 18:53:49
Club House,Mule,0,69,2019-01-09 18:53:49
Dog House,Weasle,0,5,2019-01-09 18:53:49
Sauna,Tiburon,0,70,2019-01-09 18:53:49
Dining Room,Mule,0,17,2019-01-09 18:53:49
Club House,Mariposa,0,85,2019-01-09 18:53:49
Room,Pig,0,11,2019-01-09 18:53:49
Club House,Pig,0,72,2019-01-09 18:53:49
Coat Room,Dog,8,75,2019-01-09 18:53:49
Avery,Weasle,0,31,2019-01-09 18:53:49
Dining Room,Rana,8,58,2019-01-09 18:53:49
Abuelita's Studio,Horse,8,45,2019-01-09 18:53:49
Shower,Pig,8,43,2019-01-09 18:53:49
Kitchen,Tiburon,8,16,2019-01-09 18:53:49
Closet,Horse,0,82,2019-01-09 18:53:49
Kitchen,Mariposa,0,90,2019-01-09 18:53:49
Home Gym,Mariposa,8,27,2019-01-09 18:53:49
Home Gym,Tiburon,0,59,2019-01-09 18:53:49
Abuelita's Studio,Rana,8,89,2019-01-09 18:53:49
Patio,Culebra,0,61,2019-01-09 18:53:49
Abuelita's Studio,Rana,0,7,2019-01-09 18:53:49
Dining Room,Rana,8,18,2019-01-09 18:53:49
Avery,Aardvark,0,29,2019-01-09 18:53:49
Kitchen,Horse,0,43,2019-01-09 18:53:49
Den,Tiburon,8,74,2019-01-09 18:53:49
Dog House,Pig,0,57,2019-01-09 18:53:49
Room,Mariposa,0,42,2019-01-09 18:53:49
Tree House,Rana,0,99,2019-01-09 18:53:49
Dog House,Cat,8,49,2019-01-09 18:53:49
Patio,Pig,8,2,2019-01-09 18:53:49
Abuelita's Studio,Tiburon,0,90,2019-01-09 18:53:49
Avery,Pig,0,56,2019-01-09 18:53:49
Abuelita's Studio,Cat,8,29,2019-01-09 18:53:49
Dog House,Horse,0,65,2019-01-09 18:53:49
Shower,Mule,8,17,2019-01-09 18:53:49
Home Gym,Pig,0,3,2019-01-09 18:53:49
Kitchen,Chupacabra,8,22,2019-01-09 18:53:49
Patio,Chupacabra,0,2,2019-01-09 18:53:49
Home Gym,Iguana,8,75,2019-01-09 18:53:49
Patio,Pig,0,94,2019-01-09 18:53:49
Abuelita's Studio,Iguana,0,0,2019-01-09 18:53:49
Kitchen,Aardvark,8,53,2019-01-09 18:53:49
Abuelita's Studio,Pig,8,56,2019-01-09 18:53:49
Club House,Pig,0,52,2019-01-09 18:53:49
Coat Room,Horse,8,57,2019-01-09 18:53:49
Closet,Rana,0,68,2019-01-09 18:53:49
Room,Aardvark,0,30,2019-01-09 18:53:49
Dog House,Aardvark,8,59,2019-01-09 18:53:49
Den,Pig,0,63,2019-01-09 18:53:49
Room,Aardvark,0,3,2019-01-09 18:53:49
Sauna,Weasle,0,66,2019-01-09 18:53:49
Dog House,Dog,8,67,2019-01-09 18:53:49
Kitchen,Chupacabra,8,38,2019-01-09 18:53:49
Closet,Cat,8,29,2019-01-09 18:53:49
Coat Room,Tiburon,8,92,2019-01-09 18:53:49
Sauna,Rana,8,25,2019-01-09 18:53:49
Dining Room,Tiburon,8,0,2019-01-09 18:53:49
Kitchen,Pig,0,31,2019-01-09 18:53:49
Coat Room,Dog,0,49,2019-01-09 18:53:49
Patio,Rana,8,20,2019-01-09 18:53:49
Sauna,Iguana,0,94,2019-01-09 18:53:49
Den,Pig,0,87,2019-01-09 18:53:49
Sauna,Aardvark,0,10,2019-01-09 18:53:49
Shower,Chupacabra,0,35,2019-01-09 18:53:49
Room,Dog,0,33,2019-01-09 18:53:49
Coat Room,Iguana,8,73,2019-01-09 18:53:49
Den,Pig,0,34,2019-01-09 18:53:49
Sauna,Chupacabra,0,26,2019-01-09 18:53:49
Coat Room,Weasle,8,36,2019-01-09 18:53:49
Abuelita's Studio,Tiburon,8,49,2019-01-09 18:53:49
Patio,Chupacabra,8,1,2019-01-09 18:53:49
Home Gym,Chupacabra,0,45,2019-01-09 18:53:49
Coat Room,Chupacabra,0,26,2019-01-09 18:53:49
Patio,Dog,0,44,2019-01-09 18:53:49
Closet,Culebra,8,54,2019-01-09 18:53:49
Sauna,Iguana,0,27,2019-01-09 18:53:49
Tree House,Pig,0,36,2019-01-09 18:53:49
Abuelita's Studio,Dog,8,62,2019-01-09 18:53:49
Sauna,Horse,0,53,2019-01-09 18:53:49
Kitchen,Tiburon,8,66,2019-01-09 18:53:49
Sauna,Weasle,8,10,2019-01-09 18:53:49
Den,Culebra,8,87,2019-01-09 18:53:49
Coat Room,Mule,8,55,2019-01-09 18:53:49
Kitchen,Chupacabra,0,98,2019-01-09 18:53:49
Den,Weasle,0,31,2019-01-09 18:53:49
Home Gym,Mule,0,90,2019-01-09 18:53:49
Shower,Pig,0,71,2019-01-09 18:53:49
Tree House,Pig,8,96,2019-01-09 18:53:49
Club House,Mule,8,56,2019-01-09 18:53:49
Room,Horse,8,2,2019-01-09 18:53:49
Den,Dog,0,28,2019-01-09 18:53:49
Coat Room,Pig,0,99,2019-01-09 18:53:49
Patio,Aardvark,0,14,2019-01-09 18:53:49
Patio,Mariposa,8,67,2019-01-09 18:53:49
Club House,Culebra,8,93,2019-01-09 18:53:49
Dining Room,Iguana,0,7,2019-01-09 18:53:49
Home Gym,Cat,8,10,2019-01-09 18:53:49
Home Gym,Aardvark,0,52,2019-01-09 18:53:49
Kitchen,Rana,8,28,2019-01-09 18:53:49
Coat Room,Pig,0,66,2019-01-09 18:53:49
Home Gym,Horse,0,58,2019-01-09 18:53:49
Dining Room,Weasle,0,79,2019-01-09 18:53:49
Kitchen,Aardvark,8,50,2019-01-09 18:53:49
Shower,Iguana,8,10,2019-01-09 18:53:49
Closet,Pig,0,89,2019-01-09 18:53:49
Abuelita's Studio,Pig,8,95,2019-01-09 18:53:49
Home Gym,Rana,8,19,2019-01-09 18:53:49
Closet,Tiburon,0,51,2019-01-09 18:53:49
Dining Room,Pig,8,4,2019-01-09 18:53:49
Home Gym,Cat,0,58,2019-01-09 18:53:49
Patio,Weasle,8,95,2019-01-09 18:53:49
Dining Room,Weasle,8,39,2019-01-09 18:53:49
Kitchen,Horse,0,52,2019-01-09 18:53:49
Dog House,Mule,8,90,2019-01-09 18:53:49
Abuelita's Studio,Pig,0,36,2019-01-09 18:53:49
Den,Chupacabra,0,41,2019-01-09 18:53:49
Dining Room,Tiburon,0,51,2019-01-09 18:53:49
Room,Horse,8,80,2019-01-09 18:53:49
Abuelita's Studio,Mariposa,0,35,2019-01-09 18:53:49
Closet,Mariposa,8,80,2019-01-09 18:53:49
Kitchen,Iguana,0,37,2019-01-09 18:53:49
Dog House,Aardvark,8,73,2019-01-09 18:53:49
Closet,Horse,0,13,2019-01-09 18:53:49
Tree House,Pig,0,35,2019-01-09 18:53:49
Tree House,Tiburon,0,79,2019-01-09 18:53:49
Club House,Iguana,8,62,2019-01-09 18:53:49
Closet,Mariposa,8,40,2019-01-09 18:53:49
Home Gym,Weasle,0,22,2019-01-09 18:53:49
Tree House,Aardvark,8,29,2019-01-09 18:53:49
Abuelita's Studio,Mariposa,0,83,2019-01-09 18:53:49
Avery,Rana,8,13,2019-01-09 18:53:49
Tree House,Cat,0,50,2019-01-09 18:53:49
Sauna,Dog,0,92,2019-01-09 18:53:49
Patio,Cat,8,76,2019-01-09 18:53:49
Dining Room,Cat,0,81,2019-01-09 18:53:49
Sauna,Weasle,0,53,2019-01-09 18:53:49
Coat Room,Chupacabra,8,87,2019-01-09 18:53:49
Avery,Weasle,0,67,2019-01-09 18:53:49
Kitchen,Pig,8,16,2019-01-09 18:53:49
Abuelita's Studio,Pig,0,63,2019-01-09 18:53:49
Coat Room,Cat,8,41,2019-01-09 18:53:49
Club House,Mule,8,81,2019-01-09 18:53:49
Home Gym,Weasle,0,1,2019-01-09 18:53:49
Room,Weasle,0,29,2019-01-09 18:53:49
