Facility,Description,Result,Minutes_elapsed,Time_stamp
Home Gym,Chupacabra,0,53,2019-01-09 19:45:46
Patio,Weasle,0,10,2019-01-09 19:45:46
Kitchen,Aardvark,0,90,2019-01-09 19:45:46
Home Gym,Mule,0,80,2019-01-09 19:45:46
Tree House,Cat,0,66,2019-01-09 19:45:46
Tree House,Tiburon,8,18,2019-01-09 19:45:46
Patio,Iguana,8,69,2019-01-09 19:45:46
Avery,Weasle,8,61,2019-01-09 19:45:46
Shower,Horse,8,74,2019-01-09 19:45:46
Room,Cat,8,17,2019-01-09 19:45:46
Home Gym,Horse,0,26,2019-01-09 19:45:46
Abuelita's Studio,Cat,8,84,2019-01-09 19:45:46
Avery,Dog,0,63,2019-01-09 19:45:46
Sauna,Dog,0,57,2019-01-09 19:45:46
Club House,Weasle,0,49,2019-01-09 19:45:46
Home Gym,Dog,0,16,2019-01-09 19:45:46
Coat Room,Mariposa,8,75,2019-01-09 19:45:46
Room,Aardvark,8,14,2019-01-09 19:45:46
Coat Room,Mule,0,80,2019-01-09 19:45:46
Room,Iguana,8,35,2019-01-09 19:45:46
Shower,Horse,0,97,2019-01-09 19:45:46
Patio,Horse,8,66,2019-01-09 19:45:46
Abuelita's Studio,Cat,8,9,2019-01-09 19:45:46
Tree House,Rana,0,65,2019-01-09 19:45:46
Dining Room,Culebra,0,30,2019-01-09 19:45:46
Tree House,Rana,0,77,2019-01-09 19:45:46
Kitchen,Mule,8,13,2019-01-09 19:45:46
Kitchen,Mule,0,44,2019-01-09 19:45:46
Dining Room,Tiburon,8,59,2019-01-09 19:45:46
Patio,Mule,0,17,2019-01-09 19:45:46
Room,Cat,8,16,2019-01-09 19:45:46
Abuelita's Studio,Dog,8,57,2019-01-09 19:45:46
Tree House,Tiburon,0,30,2019-01-09 19:45:46
Dog House,Mule,8,65,2019-01-09 19:45:46
Coat Room,Horse,8,49,2019-01-09 19:45:46
Tree House,Tiburon,8,86,2019-01-09 19:45:46
Abuelita's Studio,Tiburon,0,89,2019-01-09 19:45:46
Shower,Pig,8,95,2019-01-09 19:45:46
Avery,Tiburon,0,11,2019-01-09 19:45:46
Club House,Chupacabra,0,26,2019-01-09 19:45:46
Dog House,Rana,0,66,2019-01-09 19:45:46
Dog House,Cat,8,81,2019-01-09 19:45:46
Patio,Mule,0,57,2019-01-09 19:45:46
Closet,Horse,0,68,2019-01-09 19:45:46
Abuelita's Studio,Dog,0,36,2019-01-09 19:45:46
Dining Room,Aardvark,8,75,2019-01-09 19:45:46
Room,Mule,0,34,2019-01-09 19:45:46
Closet,Pig,0,46,2019-01-09 19:45:46
Kitchen,Mariposa,8,24,2019-01-09 19:45:46
Den,Mule,0,20,2019-01-09 19:45:46
Avery,Iguana,8,96,2019-01-09 19:45:46
Closet,Mule,8,75,2019-01-09 19:45:46
Patio,Rana,8,52,2019-01-09 19:45:46
Home Gym,Weasle,8,1,2019-01-09 19:45:46
Den,Pig,0,57,2019-01-09 19:45:46
Coat Room,Dog,8,81,2019-01-09 19:45:46
Sauna,Mule,0,23,2019-01-09 19:45:46
Room,Tiburon,0,96,2019-01-09 19:45:46
Dog House,Culebra,8,36,2019-01-09 19:45:46
Shower,Mule,8,65,2019-01-09 19:45:46
Patio,Dog,0,47,2019-01-09 19:45:46
Home Gym,Pig,8,90,2019-01-09 19:45:46
Coat Room,Horse,0,50,2019-01-09 19:45:46
Club House,Tiburon,0,6,2019-01-09 19:45:46
Abuelita's Studio,Dog,8,53,2019-01-09 19:45:46
Kitchen,Weasle,8,36,2019-01-09 19:45:46
Dining Room,Aardvark,0,62,2019-01-09 19:45:46
Coat Room,Mule,0,38,2019-01-09 19:45:46
Abuelita's Studio,Dog,0,27,2019-01-09 19:45:46
Abuelita's Studio,Aardvark,0,43,2019-01-09 19:45:46
Kitchen,Chupacabra,8,32,2019-01-09 19:45:46
Room,Iguana,8,9,2019-01-09 19:45:46
Shower,Cat,8,85,2019-01-09 19:45:46
Sauna,Mariposa,8,21,2019-01-09 19:45:46
Tree House,Dog,8,14,2019-01-09 19:45:46
Club House,Iguana,8,38,2019-01-09 19:45:46
Dining Room,Chupacabra,8,1,2019-01-09 19:45:46
Den,Dog,8,82,2019-01-09 19:45:46
Avery,Mule,8,57,2019-01-09 19:45:46
Closet,Mariposa,8,67,2019-01-09 19:45:46
Room,Pig,8,40,2019-01-09 19:45:46
Closet,Iguana,8,58,2019-01-09 19:45:46
Coat Room,Dog,0,74,2019-01-09 19:45:46
Tree House,Weasle,8,27,2019-01-09 19:45:46
Abuelita's Studio,Dog,8,22,2019-01-09 19:45:46
Den,Chupacabra,8,24,2019-01-09 19:45:46
Patio,Chupacabra,0,33,2019-01-09 19:45:46
Abuelita's Studio,Culebra,0,48,2019-01-09 19:45:46
Closet,Mule,8,90,2019-01-09 19:45:46
Shower,Weasle,0,11,2019-01-09 19:45:46
Dining Room,Iguana,8,35,2019-01-09 19:45:46
Dog House,Dog,8,89,2019-01-09 19:45:46
Kitchen,Weasle,8,25,2019-01-09 19:45:46
Dining Room,Mariposa,0,5,2019-01-09 19:45:46
Coat Room,Mule,0,85,2019-01-09 19:45:46
Club House,Pig,8,4,2019-01-09 19:45:46
Kitchen,Tiburon,8,16,2019-01-09 19:45:46
Club House,Horse,8,87,2019-01-09 19:45:46
Patio,Weasle,8,92,2019-01-09 19:45:46
Coat Room,Tiburon,0,36,2019-01-09 19:45:46
Coat Room,Pig,8,77,2019-01-09 19:45:46
Tree House,Tiburon,8,29,2019-01-09 19:45:46
Closet,Cat,0,39,2019-01-09 19:45:46
Home Gym,Rana,8,88,2019-01-09 19:45:46
Home Gym,Pig,8,84,2019-01-09 19:45:46
Coat Room,Culebra,0,93,2019-01-09 19:45:46
Patio,Mule,8,43,2019-01-09 19:45:46
Closet,Aardvark,8,74,2019-01-09 19:45:46
Kitchen,Dog,8,8,2019-01-09 19:45:46
Dining Room,Dog,0,90,2019-01-09 19:45:46
Sauna,Culebra,8,16,2019-01-09 19:45:46
Patio,Mariposa,8,40,2019-01-09 19:45:46
Abuelita's Studio,Chupacabra,0,8,2019-01-09 19:45:46
Den,Weasle,0,34,2019-01-09 19:45:46
Avery,Horse,8,1,2019-01-09 19:45:46
Abuelita's Studio,Horse,0,21,2019-01-09 19:45:46
Avery,Cat,8,46,2019-01-09 19:45:46
Club House,Aardvark,8,92,2019-01-09 19:45:46
Home Gym,Cat,0,90,2019-01-09 19:45:46
Tree House,Chupacabra,8,99,2019-01-09 19:45:46
Home Gym,Aardvark,8,8,2019-01-09 19:45:46
Home Gym,Mule,0,19,2019-01-09 19:45:46
Home Gym,Mule,8,59,2019-01-09 19:45:46
Closet,Horse,0,77,2019-01-09 19:45:46
Tree House,Iguana,8,73,2019-01-09 19:45:46
Shower,Mariposa,0,63,2019-01-09 19:45:46
Sauna,Horse,8,18,2019-01-09 19:45:46
Sauna,Culebra,8,32,2019-01-09 19:45:46
Den,Tiburon,0,4,2019-01-09 19:45:46
Den,Iguana,0,67,2019-01-09 19:45:46
Sauna,Rana,0,12,2019-01-09 19:45:46
Patio,Culebra,8,2,2019-01-09 19:45:46
Tree House,Cat,0,89,2019-01-09 19:45:46
Room,Rana,8,41,2019-01-09 19:45:46
Room,Weasle,0,0,2019-01-09 19:45:46
Closet,Mule,8,66,2019-01-09 19:45:46
Shower,Rana,8,72,2019-01-09 19:45:46
Room,Chupacabra,0,40,2019-01-09 19:45:46
Dog House,Tiburon,0,61,2019-01-09 19:45:46
Avery,Rana,8,75,2019-01-09 19:45:46
Dog House,Tiburon,8,29,2019-01-09 19:45:46
Avery,Chupacabra,8,59,2019-01-09 19:45:46
Avery,Culebra,8,21,2019-01-09 19:45:46
Shower,Pig,8,57,2019-01-09 19:45:46
Kitchen,Mule,0,49,2019-01-09 19:45:46
Dining Room,Mariposa,8,28,2019-01-09 19:45:46
Coat Room,Aardvark,0,37,2019-01-09 19:45:46
Home Gym,Culebra,0,75,2019-01-09 19:45:46
Patio,Cat,0,98,2019-01-09 19:45:46
Sauna,Dog,0,23,2019-01-09 19:45:46
Club House,Mariposa,0,74,2019-01-09 19:45:46
Dining Room,Dog,0,92,2019-01-09 19:45:46
Tree House,Pig,8,6,2019-01-09 19:45:46
Tree House,Tiburon,8,23,2019-01-09 19:45:46
Kitchen,Aardvark,8,16,2019-01-09 19:45:46
Avery,Horse,0,76,2019-01-09 19:45:46
Dining Room,Chupacabra,0,37,2019-01-09 19:45:46
Patio,Tiburon,0,50,2019-01-09 19:45:46
Dining Room,Horse,0,86,2019-01-09 19:45:46
Coat Room,Cat,8,0,2019-01-09 19:45:46
Closet,Tiburon,8,87,2019-01-09 19:45:46
Sauna,Pig,8,6,2019-01-09 19:45:46
Coat Room,Pig,8,41,2019-01-09 19:45:46
Closet,Chupacabra,8,43,2019-01-09 19:45:46
Tree House,Cat,8,8,2019-01-09 19:45:46
Home Gym,Chupacabra,0,41,2019-01-09 19:45:46
Abuelita's Studio,Rana,8,30,2019-01-09 19:45:46
Coat Room,Aardvark,0,73,2019-01-09 19:45:46
Abuelita's Studio,Pig,8,62,2019-01-09 19:45:46
Tree House,Chupacabra,8,15,2019-01-09 19:45:46
Dining Room,Chupacabra,8,91,2019-01-09 19:45:46
Avery,Weasle,8,38,2019-01-09 19:45:46
Abuelita's Studio,Mule,0,15,2019-01-09 19:45:46
Dining Room,Mariposa,8,3,2019-01-09 19:45:46
Den,Mariposa,0,28,2019-01-09 19:45:46
Kitchen,Chupacabra,0,20,2019-01-09 19:45:46
Club House,Mariposa,8,3,2019-01-09 19:45:46
Dining Room,Pig,8,29,2019-01-09 19:45:46
Shower,Aardvark,8,79,2019-01-09 19:45:46
Club House,Weasle,8,72,2019-01-09 19:45:46
Tree House,Cat,0,90,2019-01-09 19:45:46
Den,Dog,0,40,2019-01-09 19:45:46
Room,Tiburon,8,17,2019-01-09 19:45:46
Coat Room,Tiburon,0,22,2019-01-09 19:45:46
Club House,Mariposa,0,4,2019-01-09 19:45:46
Shower,Culebra,0,61,2019-01-09 19:45:46
Den,Cat,0,87,2019-01-09 19:45:46
Dining Room,Weasle,8,59,2019-01-09 19:45:46
Avery,Tiburon,0,60,2019-01-09 19:45:46
Club House,Cat,0,92,2019-01-09 19:45:46
Home Gym,Mariposa,0,51,2019-01-09 19:45:46
Abuelita's Studio,Mule,8,0,2019-01-09 19:45:46
Club House,Iguana,0,57,2019-01-09 19:45:46
Home Gym,Horse,8,81,2019-01-09 19:45:46
Sauna,Mariposa,0,76,2019-01-09 19:45:46
Closet,Aardvark,0,84,2019-01-09 19:45:46
Shower,Culebra,0,65,2019-01-09 19:45:46
Closet,Chupacabra,8,18,2019-01-09 19:45:46
Den,Mule,8,50,2019-01-09 19:45:46
Shower,Dog,0,56,2019-01-09 19:45:46
Kitchen,Horse,0,89,2019-01-09 19:45:46
Sauna,Rana,0,7,2019-01-09 19:45:46
Dog House,Cat,0,40,2019-01-09 19:45:46
Dog House,Aardvark,0,0,2019-01-09 19:45:46
Dining Room,Chupacabra,8,14,2019-01-09 19:45:46
Closet,Rana,8,18,2019-01-09 19:45:46
Avery,Horse,8,52,2019-01-09 19:45:46
Closet,Cat,0,95,2019-01-09 19:45:46
Sauna,Cat,0,36,2019-01-09 19:45:46
Sauna,Iguana,0,22,2019-01-09 19:45:46
Coat Room,Rana,8,64,2019-01-09 19:45:46
Club House,Tiburon,0,93,2019-01-09 19:45:46
Patio,Mule,8,86,2019-01-09 19:45:46
Den,Pig,8,55,2019-01-09 19:45:46
Patio,Iguana,8,22,2019-01-09 19:45:46
Home Gym,Weasle,8,38,2019-01-09 19:45:46
Den,Culebra,8,82,2019-01-09 19:45:46
Room,Iguana,0,78,2019-01-09 19:45:46
Home Gym,Chupacabra,0,11,2019-01-09 19:45:46
Closet,Rana,8,80,2019-01-09 19:45:46
Home Gym,Horse,8,3,2019-01-09 19:45:46
Sauna,Chupacabra,8,38,2019-01-09 19:45:46
Dog House,Cat,0,37,2019-01-09 19:45:46
Kitchen,Chupacabra,8,58,2019-01-09 19:45:46
Kitchen,Pig,8,82,2019-01-09 19:45:46
Sauna,Aardvark,0,41,2019-01-09 19:45:46
Closet,Mariposa,8,94,2019-01-09 19:45:46
Patio,Pig,0,37,2019-01-09 19:45:46
Den,Weasle,8,12,2019-01-09 19:45:46
Closet,Horse,8,63,2019-01-09 19:45:46
Kitchen,Mariposa,0,18,2019-01-09 19:45:46
Avery,Rana,0,22,2019-01-09 19:45:46
Club House,Rana,0,31,2019-01-09 19:45:46
Shower,Mule,0,0,2019-01-09 19:45:46
Coat Room,Dog,8,78,2019-01-09 19:45:46
Closet,Mariposa,8,1,2019-01-09 19:45:46
Abuelita's Studio,Chupacabra,0,53,2019-01-09 19:45:46
Sauna,Culebra,0,33,2019-01-09 19:45:46
Shower,Mule,0,6,2019-01-09 19:45:46
Avery,Mariposa,8,5,2019-01-09 19:45:46
Dog House,Iguana,8,64,2019-01-09 19:45:46
Tree House,Aardvark,0,90,2019-01-09 19:45:46
Tree House,Horse,8,13,2019-01-09 19:45:46
Shower,Iguana,0,14,2019-01-09 19:45:46
Coat Room,Horse,8,54,2019-01-09 19:45:46
Closet,Cat,8,18,2019-01-09 19:45:46
Shower,Horse,8,41,2019-01-09 19:45:46
Room,Culebra,8,69,2019-01-09 19:45:46
Home Gym,Mariposa,8,85,2019-01-09 19:45:46
Closet,Cat,8,58,2019-01-09 19:45:46
Avery,Culebra,8,10,2019-01-09 19:45:46
Club House,Rana,8,2,2019-01-09 19:45:46
Patio,Rana,8,48,2019-01-09 19:45:46
Patio,Weasle,8,62,2019-01-09 19:45:46
Kitchen,Weasle,0,30,2019-01-09 19:45:46
Tree House,Rana,8,37,2019-01-09 19:45:46
Home Gym,Chupacabra,0,76,2019-01-09 19:45:46
Coat Room,Weasle,0,43,2019-01-09 19:45:46
Coat Room,Mariposa,8,25,2019-01-09 19:45:46
Kitchen,Aardvark,0,95,2019-01-09 19:45:46
