Facility,Description,Result,Minutes_elapsed,Time_stamp
Home Gym,Dog,8,35,2019-01-16 13:21:20
Tree House,Horse,8,31,2019-01-16 13:21:20
Dog House,Cat,8,68,2019-01-16 13:21:20
Home Gym,Weasle,0,39,2019-01-16 13:21:20
Room,Cat,0,51,2019-01-16 13:21:20
Dining Room,Cat,0,15,2019-01-16 13:21:20
Room,Mule,0,80,2019-01-16 13:21:20
Shower,Mariposa,0,35,2019-01-16 13:21:20
Abuelita's Studio,Rana,8,38,2019-01-16 13:21:20
Shower,Culebra,0,19,2019-01-16 13:21:20
Shower,Aardvark,8,79,2019-01-16 13:21:20
Closet,Iguana,8,74,2019-01-16 13:21:20
Closet,Rana,8,34,2019-01-16 13:21:20
Patio,Iguana,8,19,2019-01-16 13:21:20
Closet,Chupacabra,0,96,2019-01-16 13:21:20
Closet,Horse,8,0,2019-01-16 13:21:20
Sauna,Horse,0,72,2019-01-16 13:21:20
Den,Cat,8,75,2019-01-16 13:21:20
Avery,Weasle,0,75,2019-01-16 13:21:20
Patio,Cat,8,57,2019-01-16 13:21:20
Dog House,Tiburon,8,22,2019-01-16 13:21:20
Patio,Horse,8,0,2019-01-16 13:21:20
Club House,Aardvark,8,65,2019-01-16 13:21:20
Home Gym,Mule,0,23,2019-01-16 13:21:20
Dining Room,Chupacabra,0,70,2019-01-16 13:21:20
Patio,Tiburon,8,36,2019-01-16 13:21:20
Home Gym,Dog,0,18,2019-01-16 13:21:20
Avery,Dog,0,49,2019-01-16 13:21:20
Closet,Weasle,0,96,2019-01-16 13:21:20
Dog House,Tiburon,8,97,2019-01-16 13:21:20
Coat Room,Horse,8,1,2019-01-16 13:21:20
Home Gym,Culebra,8,25,2019-01-16 13:21:20
Kitchen,Aardvark,0,60,2019-01-16 13:21:20
Avery,Mule,8,11,2019-01-16 13:21:20
Kitchen,Cat,8,55,2019-01-16 13:21:20
Shower,Culebra,0,96,2019-01-16 13:21:20
Dining Room,Rana,8,31,2019-01-16 13:21:20
Abuelita's Studio,Horse,8,82,2019-01-16 13:21:20
Kitchen,Horse,0,46,2019-01-16 13:21:20
Home Gym,Chupacabra,0,92,2019-01-16 13:21:20
Sauna,Cat,8,21,2019-01-16 13:21:20
Kitchen,Rana,0,12,2019-01-16 13:21:20
Home Gym,Dog,0,67,2019-01-16 13:21:20
Dining Room,Horse,8,74,2019-01-16 13:21:20
Abuelita's Studio,Culebra,0,50,2019-01-16 13:21:20
Den,Horse,8,83,2019-01-16 13:21:20
Dog House,Aardvark,8,87,2019-01-16 13:21:20
Den,Weasle,0,12,2019-01-16 13:21:20
Closet,Dog,0,59,2019-01-16 13:21:20
Patio,Pig,8,80,2019-01-16 13:21:20
Dining Room,Mariposa,0,20,2019-01-16 13:21:20
Patio,Chupacabra,0,27,2019-01-16 13:21:20
Sauna,Dog,0,47,2019-01-16 13:21:20
Tree House,Horse,8,14,2019-01-16 13:21:20
Den,Mule,0,55,2019-01-16 13:21:20
Tree House,Rana,8,17,2019-01-16 13:21:20
