Facility,Description,Result,Minutes_elapsed,Time_stamp
Tree House,Aardvark,8,54,2019-01-23 12:50:24
Sauna,Cat,0,63,2019-01-23 12:50:24
Den,Horse,8,58,2019-01-23 12:50:24
Dog House,Culebra,8,41,2019-01-23 12:50:24
Coat Room,Mule,8,73,2019-01-23 12:50:24
Home Gym,Mariposa,0,57,2019-01-23 12:50:24
Avery,Weasle,8,15,2019-01-23 12:50:24
Dog House,Mariposa,0,46,2019-01-23 12:50:24
Den,Cat,8,31,2019-01-23 12:50:24
Dining Room,Iguana,8,82,2019-01-23 12:50:24
Sauna,Horse,0,72,2019-01-23 12:50:24
Closet,Iguana,0,90,2019-01-23 12:50:24
Shower,Dog,8,7,2019-01-23 12:50:24
Shower,Weasle,0,62,2019-01-23 12:50:24
Closet,Rana,8,20,2019-01-23 12:50:24
Tree House,Tiburon,0,77,2019-01-23 12:50:24
Shower,Weasle,0,47,2019-01-23 12:50:24
Home Gym,Aardvark,0,4,2019-01-23 12:50:24
Avery,Horse,8,39,2019-01-23 12:50:24
Shower,Tiburon,8,38,2019-01-23 12:50:24
Avery,Pig,8,14,2019-01-23 12:50:24
Sauna,Culebra,8,17,2019-01-23 12:50:24
Home Gym,Cat,8,63,2019-01-23 12:50:24
Club House,Horse,0,54,2019-01-23 12:50:24
Room,Aardvark,8,52,2019-01-23 12:50:24
Avery,Rana,8,15,2019-01-23 12:50:24
Club House,Rana,8,72,2019-01-23 12:50:24
Home Gym,Dog,8,95,2019-01-23 12:50:24
Dining Room,Iguana,0,93,2019-01-23 12:50:24
Den,Tiburon,8,80,2019-01-23 12:50:24
Club House,Horse,0,97,2019-01-23 12:50:24
Kitchen,Cat,0,6,2019-01-23 12:50:24
Patio,Mariposa,0,34,2019-01-23 12:50:24
Club House,Weasle,8,4,2019-01-23 12:50:24
Abuelita's Studio,Cat,8,23,2019-01-23 12:50:24
Shower,Cat,8,87,2019-01-23 12:50:24
Home Gym,Iguana,0,28,2019-01-23 12:50:24
Den,Horse,0,63,2019-01-23 12:50:24
Room,Pig,8,8,2019-01-23 12:50:24
Coat Room,Aardvark,0,60,2019-01-23 12:50:24
Home Gym,Rana,0,30,2019-01-23 12:50:24
Closet,Cat,0,89,2019-01-23 12:50:24
Abuelita's Studio,Horse,0,71,2019-01-23 12:50:24
Sauna,Aardvark,0,57,2019-01-23 12:50:24
Kitchen,Horse,0,94,2019-01-23 12:50:24
Avery,Aardvark,8,92,2019-01-23 12:50:24
Dog House,Rana,0,37,2019-01-23 12:50:24
Tree House,Mariposa,0,88,2019-01-23 12:50:24
Room,Weasle,0,24,2019-01-23 12:50:24
Kitchen,Aardvark,8,11,2019-01-23 12:50:24
Coat Room,Horse,0,0,2019-01-23 12:50:24
Tree House,Chupacabra,8,37,2019-01-23 12:50:24
Patio,Weasle,0,83,2019-01-23 12:50:24
Patio,Culebra,0,73,2019-01-23 12:50:24
Shower,Chupacabra,0,77,2019-01-23 12:50:24
Den,Iguana,0,86,2019-01-23 12:50:24
Shower,Rana,8,62,2019-01-23 12:50:24
Shower,Rana,0,71,2019-01-23 12:50:24
Patio,Tiburon,8,20,2019-01-23 12:50:24
Kitchen,Rana,8,99,2019-01-23 12:50:24
Avery,Pig,8,14,2019-01-23 12:50:24
Dining Room,Weasle,0,32,2019-01-23 12:50:24
Sauna,Rana,0,99,2019-01-23 12:50:24
Home Gym,Tiburon,0,62,2019-01-23 12:50:24
Kitchen,Mariposa,0,86,2019-01-23 12:50:24
Room,Iguana,8,12,2019-01-23 12:50:24
Coat Room,Aardvark,0,51,2019-01-23 12:50:24
Coat Room,Culebra,0,36,2019-01-23 12:50:24
Coat Room,Weasle,8,65,2019-01-23 12:50:24
Shower,Aardvark,8,82,2019-01-23 12:50:24
Room,Iguana,0,9,2019-01-23 12:50:24
Closet,Mule,0,46,2019-01-23 12:50:24
Abuelita's Studio,Cat,0,12,2019-01-23 12:50:24
Kitchen,Rana,0,74,2019-01-23 12:50:24
Abuelita's Studio,Mule,8,56,2019-01-23 12:50:24
Den,Iguana,0,56,2019-01-23 12:50:24
Avery,Cat,0,88,2019-01-23 12:50:24
Room,Mule,0,27,2019-01-23 12:50:24
Shower,Dog,8,57,2019-01-23 12:50:24
Closet,Mariposa,8,46,2019-01-23 12:50:24
Sauna,Chupacabra,8,62,2019-01-23 12:50:24
Coat Room,Pig,0,58,2019-01-23 12:50:24
Den,Pig,0,78,2019-01-23 12:50:24
Avery,Mariposa,8,80,2019-01-23 12:50:24
Kitchen,Mule,8,71,2019-01-23 12:50:24
Den,Dog,8,23,2019-01-23 12:50:24
Dog House,Mule,0,51,2019-01-23 12:50:24
Kitchen,Culebra,8,23,2019-01-23 12:50:24
Abuelita's Studio,Cat,8,95,2019-01-23 12:50:24
Avery,Horse,8,21,2019-01-23 12:50:24
Shower,Mariposa,8,13,2019-01-23 12:50:24
Avery,Pig,0,34,2019-01-23 12:50:24
Home Gym,Culebra,0,6,2019-01-23 12:50:24
Den,Dog,8,56,2019-01-23 12:50:24
Home Gym,Culebra,8,0,2019-01-23 12:50:24
Room,Chupacabra,8,85,2019-01-23 12:50:24
Room,Mule,0,1,2019-01-23 12:50:24
Sauna,Pig,8,52,2019-01-23 12:50:24
Dog House,Horse,8,23,2019-01-23 12:50:24
Room,Chupacabra,8,49,2019-01-23 12:50:24
Tree House,Culebra,8,42,2019-01-23 12:50:24
Sauna,Mariposa,0,97,2019-01-23 12:50:24
Home Gym,Weasle,0,89,2019-01-23 12:50:24
Avery,Pig,8,40,2019-01-23 12:50:24
Abuelita's Studio,Weasle,0,22,2019-01-23 12:50:24
Tree House,Aardvark,0,67,2019-01-23 12:50:24
Sauna,Tiburon,8,61,2019-01-23 12:50:24
Tree House,Culebra,8,43,2019-01-23 12:50:24
Patio,Pig,8,31,2019-01-23 12:50:24
Room,Weasle,8,78,2019-01-23 12:50:24
Home Gym,Mariposa,0,74,2019-01-23 12:50:24
Abuelita's Studio,Cat,8,14,2019-01-23 12:50:24
Abuelita's Studio,Weasle,8,17,2019-01-23 12:50:24
Home Gym,Aardvark,0,66,2019-01-23 12:50:24
Home Gym,Mule,8,18,2019-01-23 12:50:24
Shower,Iguana,0,74,2019-01-23 12:50:24
Tree House,Horse,0,69,2019-01-23 12:50:24
Closet,Mule,0,63,2019-01-23 12:50:24
Dining Room,Tiburon,0,82,2019-01-23 12:50:24
Avery,Iguana,0,57,2019-01-23 12:50:24
Kitchen,Mule,8,93,2019-01-23 12:50:24
Tree House,Culebra,8,41,2019-01-23 12:50:24
Room,Iguana,8,0,2019-01-23 12:50:24
Den,Weasle,8,74,2019-01-23 12:50:24
Room,Horse,8,96,2019-01-23 12:50:24
Den,Cat,8,38,2019-01-23 12:50:24
Kitchen,Iguana,8,7,2019-01-23 12:50:24
Avery,Mule,0,52,2019-01-23 12:50:24
Dining Room,Mariposa,8,29,2019-01-23 12:50:24
Tree House,Mariposa,8,24,2019-01-23 12:50:24
Shower,Aardvark,0,12,2019-01-23 12:50:24
Kitchen,Mariposa,8,75,2019-01-23 12:50:24
Sauna,Rana,0,54,2019-01-23 12:50:24
Shower,Iguana,0,83,2019-01-23 12:50:24
Coat Room,Horse,0,68,2019-01-23 12:50:24
Avery,Culebra,8,31,2019-01-23 12:50:24
Den,Aardvark,0,37,2019-01-23 12:50:24
Home Gym,Tiburon,8,94,2019-01-23 12:50:24
Tree House,Iguana,8,69,2019-01-23 12:50:24
Sauna,Pig,0,46,2019-01-23 12:50:24
Room,Chupacabra,0,39,2019-01-23 12:50:24
Sauna,Horse,8,63,2019-01-23 12:50:24
Dog House,Cat,0,40,2019-01-23 12:50:24
Patio,Mariposa,0,67,2019-01-23 12:50:24
Abuelita's Studio,Mule,8,21,2019-01-23 12:50:24
Abuelita's Studio,Dog,0,55,2019-01-23 12:50:24
Shower,Tiburon,0,14,2019-01-23 12:50:24
Home Gym,Horse,0,40,2019-01-23 12:50:24
Sauna,Mule,0,80,2019-01-23 12:50:24
Dining Room,Weasle,8,15,2019-01-23 12:50:24
Den,Rana,0,85,2019-01-23 12:50:24
Home Gym,Pig,0,21,2019-01-23 12:50:24
Den,Cat,0,26,2019-01-23 12:50:24
Home Gym,Rana,0,14,2019-01-23 12:50:24
Club House,Culebra,8,45,2019-01-23 12:50:24
Abuelita's Studio,Weasle,8,55,2019-01-23 12:50:24
Coat Room,Tiburon,0,63,2019-01-23 12:50:24
Room,Cat,8,98,2019-01-23 12:50:24
Dining Room,Horse,8,13,2019-01-23 12:50:24
Kitchen,Mariposa,0,24,2019-01-23 12:50:24
Closet,Rana,0,66,2019-01-23 12:50:24
Abuelita's Studio,Weasle,8,74,2019-01-23 12:50:24
Dining Room,Iguana,0,82,2019-01-23 12:50:24
Avery,Aardvark,0,19,2019-01-23 12:50:24
Den,Horse,8,7,2019-01-23 12:50:24
Patio,Weasle,0,35,2019-01-23 12:50:24
Kitchen,Mule,0,27,2019-01-23 12:50:24
Closet,Culebra,0,76,2019-01-23 12:50:24
Avery,Rana,0,66,2019-01-23 12:50:24
Room,Chupacabra,0,7,2019-01-23 12:50:24
Kitchen,Aardvark,0,24,2019-01-23 12:50:24
Abuelita's Studio,Tiburon,8,6,2019-01-23 12:50:24
Closet,Chupacabra,0,50,2019-01-23 12:50:24
Club House,Chupacabra,8,36,2019-01-23 12:50:24
Avery,Pig,8,92,2019-01-23 12:50:24
Shower,Pig,8,52,2019-01-23 12:50:24
Den,Cat,0,11,2019-01-23 12:50:24
Patio,Weasle,0,73,2019-01-23 12:50:24
Sauna,Dog,8,78,2019-01-23 12:50:24
Dog House,Weasle,0,44,2019-01-23 12:50:24
Club House,Rana,0,81,2019-01-23 12:50:24
Closet,Pig,0,63,2019-01-23 12:50:24
Coat Room,Mule,0,92,2019-01-23 12:50:24
Avery,Mariposa,8,81,2019-01-23 12:50:24
Home Gym,Weasle,8,55,2019-01-23 12:50:24
Sauna,Rana,8,55,2019-01-23 12:50:24
Closet,Horse,0,4,2019-01-23 12:50:24
Dog House,Iguana,8,84,2019-01-23 12:50:24
Closet,Chupacabra,0,37,2019-01-23 12:50:24
Avery,Iguana,0,40,2019-01-23 12:50:24
Club House,Rana,0,36,2019-01-23 12:50:24
Home Gym,Aardvark,8,92,2019-01-23 12:50:24
Shower,Dog,0,14,2019-01-23 12:50:24
Closet,Mariposa,8,95,2019-01-23 12:50:24
Dog House,Dog,0,80,2019-01-23 12:50:24
Room,Mariposa,0,39,2019-01-23 12:50:24
Dog House,Pig,8,88,2019-01-23 12:50:24
Coat Room,Chupacabra,8,87,2019-01-23 12:50:24
Dog House,Dog,8,66,2019-01-23 12:50:24
Den,Chupacabra,8,74,2019-01-23 12:50:24
Abuelita's Studio,Tiburon,8,81,2019-01-23 12:50:24
Coat Room,Horse,0,78,2019-01-23 12:50:24
Avery,Rana,8,27,2019-01-23 12:50:24
Den,Tiburon,0,43,2019-01-23 12:50:24
Dining Room,Rana,8,1,2019-01-23 12:50:24
Room,Mule,0,46,2019-01-23 12:50:24
Abuelita's Studio,Culebra,8,71,2019-01-23 12:50:24
Abuelita's Studio,Horse,8,17,2019-01-23 12:50:24
Abuelita's Studio,Tiburon,8,49,2019-01-23 12:50:24
Sauna,Cat,0,87,2019-01-23 12:50:24
Tree House,Dog,8,27,2019-01-23 12:50:24
