Facility,Description,Result,Minutes_elapsed,Time_stamp
Patio,Culebra,0,16,2019-01-23 10:57:02
Avery,Weasle,0,11,2019-01-23 10:57:02
Abuelita's Studio,Culebra,0,51,2019-01-23 10:57:02
Abuelita's Studio,Dog,0,66,2019-01-23 10:57:02
Avery,Tiburon,8,76,2019-01-23 10:57:02
Tree House,Mule,8,31,2019-01-23 10:57:02
Room,Dog,8,95,2019-01-23 10:57:02
Club House,Mariposa,8,60,2019-01-23 10:57:02
Tree House,Aardvark,0,21,2019-01-23 10:57:02
Room,Dog,0,87,2019-01-23 10:57:02
Dining Room,Weasle,0,57,2019-01-23 10:57:02
Avery,Horse,0,71,2019-01-23 10:57:02
Avery,Horse,8,56,2019-01-23 10:57:02
Sauna,Mule,0,12,2019-01-23 10:57:02
Avery,Pig,0,15,2019-01-23 10:57:02
Den,Aardvark,0,86,2019-01-23 10:57:02
Den,Horse,0,43,2019-01-23 10:57:02
Kitchen,Pig,0,19,2019-01-23 10:57:02
Dog House,Dog,8,2,2019-01-23 10:57:02
Kitchen,Mule,0,66,2019-01-23 10:57:02
Abuelita's Studio,Horse,0,50,2019-01-23 10:57:02
Avery,Horse,8,67,2019-01-23 10:57:02
Coat Room,Iguana,8,24,2019-01-23 10:57:02
Dog House,Tiburon,0,70,2019-01-23 10:57:02
Home Gym,Weasle,8,41,2019-01-23 10:57:02
Sauna,Iguana,8,72,2019-01-23 10:57:02
Shower,Mariposa,8,99,2019-01-23 10:57:02
Coat Room,Cat,8,20,2019-01-23 10:57:02
Avery,Horse,0,85,2019-01-23 10:57:02
Closet,Cat,8,78,2019-01-23 10:57:02
Tree House,Tiburon,8,60,2019-01-23 10:57:02
Room,Mariposa,0,52,2019-01-23 10:57:02
Dog House,Dog,8,19,2019-01-23 10:57:02
Abuelita's Studio,Tiburon,8,81,2019-01-23 10:57:02
Dog House,Rana,8,94,2019-01-23 10:57:02
Kitchen,Culebra,8,21,2019-01-23 10:57:02
Kitchen,Weasle,8,60,2019-01-23 10:57:02
Sauna,Horse,0,35,2019-01-23 10:57:02
Home Gym,Chupacabra,8,88,2019-01-23 10:57:02
Avery,Mariposa,0,26,2019-01-23 10:57:02
Sauna,Horse,0,21,2019-01-23 10:57:02
Coat Room,Cat,0,48,2019-01-23 10:57:02
Room,Chupacabra,8,23,2019-01-23 10:57:02
Kitchen,Rana,0,20,2019-01-23 10:57:02
Sauna,Mule,8,18,2019-01-23 10:57:02
Dog House,Iguana,8,70,2019-01-23 10:57:02
Club House,Cat,8,55,2019-01-23 10:57:02
Avery,Weasle,0,71,2019-01-23 10:57:02
Sauna,Chupacabra,8,72,2019-01-23 10:57:02
Sauna,Pig,0,3,2019-01-23 10:57:02
Coat Room,Mule,8,99,2019-01-23 10:57:02
Club House,Tiburon,0,33,2019-01-23 10:57:02
Home Gym,Cat,0,18,2019-01-23 10:57:02
Closet,Chupacabra,0,98,2019-01-23 10:57:02
Abuelita's Studio,Mariposa,0,59,2019-01-23 10:57:02
Avery,Pig,8,95,2019-01-23 10:57:02
Patio,Pig,8,96,2019-01-23 10:57:02
Den,Iguana,0,62,2019-01-23 10:57:02
Dining Room,Pig,0,72,2019-01-23 10:57:02
Coat Room,Chupacabra,0,55,2019-01-23 10:57:02
Kitchen,Horse,8,34,2019-01-23 10:57:02
Dining Room,Aardvark,8,16,2019-01-23 10:57:02
Home Gym,Cat,8,43,2019-01-23 10:57:02
Den,Weasle,0,88,2019-01-23 10:57:02
Kitchen,Rana,0,2,2019-01-23 10:57:02
Home Gym,Mariposa,0,82,2019-01-23 10:57:02
Kitchen,Aardvark,0,2,2019-01-23 10:57:02
Den,Weasle,8,8,2019-01-23 10:57:02
Avery,Cat,8,76,2019-01-23 10:57:02
Abuelita's Studio,Weasle,0,8,2019-01-23 10:57:02
Dog House,Dog,8,39,2019-01-23 10:57:02
Dining Room,Chupacabra,8,61,2019-01-23 10:57:02
Closet,Mariposa,0,84,2019-01-23 10:57:02
Room,Mariposa,0,60,2019-01-23 10:57:02
Club House,Weasle,8,94,2019-01-23 10:57:02
Coat Room,Pig,0,19,2019-01-23 10:57:02
Abuelita's Studio,Pig,0,17,2019-01-23 10:57:02
Kitchen,Chupacabra,0,92,2019-01-23 10:57:02
Dog House,Rana,8,78,2019-01-23 10:57:02
Abuelita's Studio,Cat,8,41,2019-01-23 10:57:02
Kitchen,Mule,0,54,2019-01-23 10:57:02
Dog House,Cat,8,43,2019-01-23 10:57:02
Dog House,Dog,0,93,2019-01-23 10:57:02
Abuelita's Studio,Dog,0,93,2019-01-23 10:57:02
Avery,Culebra,8,32,2019-01-23 10:57:02
Coat Room,Mariposa,8,79,2019-01-23 10:57:02
Avery,Iguana,8,72,2019-01-23 10:57:02
Dog House,Rana,0,55,2019-01-23 10:57:02
Shower,Chupacabra,0,20,2019-01-23 10:57:02
Home Gym,Chupacabra,0,45,2019-01-23 10:57:02
Patio,Horse,0,57,2019-01-23 10:57:02
Sauna,Rana,8,70,2019-01-23 10:57:02
Tree House,Dog,8,54,2019-01-23 10:57:02
Shower,Horse,0,78,2019-01-23 10:57:02
Dining Room,Culebra,0,91,2019-01-23 10:57:02
Tree House,Pig,8,10,2019-01-23 10:57:02
Dog House,Mariposa,8,23,2019-01-23 10:57:02
Dining Room,Dog,8,60,2019-01-23 10:57:02
Tree House,Dog,8,69,2019-01-23 10:57:02
Sauna,Weasle,0,65,2019-01-23 10:57:02
Avery,Cat,0,53,2019-01-23 10:57:02
Kitchen,Iguana,0,38,2019-01-23 10:57:02
Dog House,Aardvark,8,58,2019-01-23 10:57:02
Dining Room,Weasle,0,40,2019-01-23 10:57:02
Avery,Rana,8,28,2019-01-23 10:57:02
Club House,Aardvark,0,72,2019-01-23 10:57:02
Patio,Tiburon,0,34,2019-01-23 10:57:02
Dog House,Horse,0,0,2019-01-23 10:57:02
Tree House,Mariposa,8,49,2019-01-23 10:57:02
Coat Room,Rana,0,62,2019-01-23 10:57:02
Home Gym,Iguana,8,60,2019-01-23 10:57:02
Kitchen,Chupacabra,0,33,2019-01-23 10:57:02
Patio,Horse,0,99,2019-01-23 10:57:02
Club House,Pig,0,65,2019-01-23 10:57:02
Den,Iguana,0,35,2019-01-23 10:57:02
Abuelita's Studio,Mule,0,23,2019-01-23 10:57:02
Abuelita's Studio,Rana,0,31,2019-01-23 10:57:02
Dog House,Horse,8,28,2019-01-23 10:57:02
Shower,Mariposa,0,74,2019-01-23 10:57:02
Tree House,Iguana,8,28,2019-01-23 10:57:02
Coat Room,Mule,8,88,2019-01-23 10:57:02
Home Gym,Tiburon,8,31,2019-01-23 10:57:02
Sauna,Dog,0,11,2019-01-23 10:57:02
Avery,Pig,8,90,2019-01-23 10:57:02
Den,Tiburon,0,2,2019-01-23 10:57:02
Home Gym,Cat,8,16,2019-01-23 10:57:02
Dining Room,Rana,0,79,2019-01-23 10:57:02
Dining Room,Tiburon,8,81,2019-01-23 10:57:02
Shower,Horse,0,87,2019-01-23 10:57:02
Kitchen,Cat,0,60,2019-01-23 10:57:02
Club House,Weasle,8,53,2019-01-23 10:57:02
Den,Culebra,8,22,2019-01-23 10:57:02
Coat Room,Pig,8,79,2019-01-23 10:57:02
Room,Horse,0,44,2019-01-23 10:57:02
Dog House,Pig,0,73,2019-01-23 10:57:02
Sauna,Aardvark,8,32,2019-01-23 10:57:02
Room,Cat,8,77,2019-01-23 10:57:02
Den,Tiburon,8,56,2019-01-23 10:57:02
Avery,Iguana,0,73,2019-01-23 10:57:02
Abuelita's Studio,Mule,0,36,2019-01-23 10:57:02
Patio,Culebra,0,14,2019-01-23 10:57:02
Abuelita's Studio,Aardvark,8,38,2019-01-23 10:57:02
Avery,Aardvark,0,4,2019-01-23 10:57:02
Coat Room,Cat,0,67,2019-01-23 10:57:02
Den,Dog,0,54,2019-01-23 10:57:02
Home Gym,Mule,8,99,2019-01-23 10:57:02
Dog House,Iguana,0,98,2019-01-23 10:57:02
Kitchen,Iguana,8,86,2019-01-23 10:57:02
Club House,Tiburon,0,26,2019-01-23 10:57:02
Dog House,Mule,8,70,2019-01-23 10:57:02
Sauna,Pig,8,26,2019-01-23 10:57:02
Dog House,Weasle,8,36,2019-01-23 10:57:02
Patio,Cat,0,11,2019-01-23 10:57:02
Dining Room,Culebra,8,9,2019-01-23 10:57:02
Shower,Mule,8,43,2019-01-23 10:57:02
Abuelita's Studio,Horse,8,49,2019-01-23 10:57:02
Sauna,Rana,8,52,2019-01-23 10:57:02
Tree House,Horse,8,29,2019-01-23 10:57:02
Shower,Weasle,8,80,2019-01-23 10:57:02
Den,Chupacabra,8,53,2019-01-23 10:57:02
Club House,Weasle,0,34,2019-01-23 10:57:02
Home Gym,Tiburon,0,56,2019-01-23 10:57:02
Club House,Mule,8,22,2019-01-23 10:57:02
Sauna,Chupacabra,0,11,2019-01-23 10:57:02
Home Gym,Dog,8,1,2019-01-23 10:57:02
Dining Room,Iguana,0,12,2019-01-23 10:57:02
Dog House,Dog,0,14,2019-01-23 10:57:02
Coat Room,Chupacabra,0,8,2019-01-23 10:57:02
Sauna,Horse,8,13,2019-01-23 10:57:02
Tree House,Cat,8,23,2019-01-23 10:57:02
Dining Room,Tiburon,0,0,2019-01-23 10:57:02
Avery,Culebra,8,40,2019-01-23 10:57:02
Dog House,Dog,0,95,2019-01-23 10:57:02
Den,Weasle,0,84,2019-01-23 10:57:02
Sauna,Mule,0,65,2019-01-23 10:57:02
Room,Horse,8,6,2019-01-23 10:57:02
Dining Room,Mariposa,0,35,2019-01-23 10:57:02
Home Gym,Cat,8,77,2019-01-23 10:57:02
Coat Room,Pig,8,40,2019-01-23 10:57:02
Sauna,Iguana,8,13,2019-01-23 10:57:02
Club House,Cat,0,46,2019-01-23 10:57:02
Kitchen,Horse,8,50,2019-01-23 10:57:02
Dog House,Iguana,0,21,2019-01-23 10:57:02
Closet,Dog,0,15,2019-01-23 10:57:02
Club House,Cat,0,14,2019-01-23 10:57:02
Home Gym,Cat,0,51,2019-01-23 10:57:02
Closet,Mariposa,8,11,2019-01-23 10:57:02
Shower,Cat,0,0,2019-01-23 10:57:02
Room,Dog,8,97,2019-01-23 10:57:02
Patio,Rana,0,4,2019-01-23 10:57:02
Closet,Rana,8,57,2019-01-23 10:57:02
Dog House,Mule,8,44,2019-01-23 10:57:02
Closet,Rana,0,14,2019-01-23 10:57:02
Club House,Culebra,8,61,2019-01-23 10:57:02
Club House,Mule,8,1,2019-01-23 10:57:02
Dining Room,Mule,0,39,2019-01-23 10:57:02
Abuelita's Studio,Mariposa,8,78,2019-01-23 10:57:02
Home Gym,Pig,0,24,2019-01-23 10:57:02
Dining Room,Tiburon,8,0,2019-01-23 10:57:02
Sauna,Rana,0,47,2019-01-23 10:57:02
Home Gym,Pig,0,56,2019-01-23 10:57:02
Coat Room,Mule,0,54,2019-01-23 10:57:02
Sauna,Mariposa,0,17,2019-01-23 10:57:02
Dog House,Dog,8,75,2019-01-23 10:57:02
Dog House,Aardvark,0,66,2019-01-23 10:57:02
Dining Room,Rana,8,49,2019-01-23 10:57:02
Abuelita's Studio,Mariposa,0,17,2019-01-23 10:57:02
Avery,Pig,0,19,2019-01-23 10:57:02
Closet,Mule,8,62,2019-01-23 10:57:02
