Facility,Description,Result,Minutes_elapsed,Time_stamp
Tree House,Chupacabra,8,71,2019-01-09 19:46:52
Den,Tiburon,8,7,2019-01-09 19:46:52
Den,Dog,8,16,2019-01-09 19:46:52
Dog House,Mule,8,3,2019-01-09 19:46:52
Closet,Cat,8,72,2019-01-09 19:46:52
Club House,Pig,8,87,2019-01-09 19:46:52
Shower,Pig,0,31,2019-01-09 19:46:52
Shower,Rana,0,4,2019-01-09 19:46:52
Den,Mariposa,0,14,2019-01-09 19:46:52
Closet,Dog,0,53,2019-01-09 19:46:52
Sauna,Iguana,8,45,2019-01-09 19:46:52
Home Gym,Rana,8,23,2019-01-09 19:46:52
Closet,Rana,0,39,2019-01-09 19:46:52
Coat Room,Dog,8,15,2019-01-09 19:46:52
Abuelita's Studio,Iguana,0,66,2019-01-09 19:46:52
Coat Room,Weasle,0,31,2019-01-09 19:46:52
Abuelita's Studio,Chupacabra,0,71,2019-01-09 19:46:52
Home Gym,Culebra,8,70,2019-01-09 19:46:52
Dog House,Cat,8,4,2019-01-09 19:46:52
Dog House,Cat,0,30,2019-01-09 19:46:52
Coat Room,Rana,8,76,2019-01-09 19:46:52
Sauna,Tiburon,0,79,2019-01-09 19:46:52
Den,Culebra,8,73,2019-01-09 19:46:52
Room,Tiburon,8,17,2019-01-09 19:46:52
Patio,Chupacabra,0,6,2019-01-09 19:46:52
Dog House,Iguana,0,98,2019-01-09 19:46:52
Dog House,Pig,8,17,2019-01-09 19:46:52
Tree House,Pig,0,38,2019-01-09 19:46:52
Club House,Mule,8,74,2019-01-09 19:46:52
Shower,Rana,0,28,2019-01-09 19:46:52
Dining Room,Cat,0,94,2019-01-09 19:46:52
Abuelita's Studio,Culebra,8,1,2019-01-09 19:46:52
Room,Cat,8,17,2019-01-09 19:46:52
Dining Room,Mariposa,0,38,2019-01-09 19:46:52
Patio,Weasle,0,69,2019-01-09 19:46:52
Club House,Dog,8,83,2019-01-09 19:46:52
Avery,Mariposa,8,66,2019-01-09 19:46:52
Den,Tiburon,8,79,2019-01-09 19:46:52
Avery,Tiburon,8,2,2019-01-09 19:46:52
Club House,Culebra,8,13,2019-01-09 19:46:52
Closet,Tiburon,0,76,2019-01-09 19:46:52
Club House,Rana,0,3,2019-01-09 19:46:52
Dining Room,Horse,0,61,2019-01-09 19:46:52
Closet,Culebra,8,4,2019-01-09 19:46:52
Coat Room,Pig,8,42,2019-01-09 19:46:52
Coat Room,Iguana,8,33,2019-01-09 19:46:52
Closet,Tiburon,8,31,2019-01-09 19:46:52
Club House,Chupacabra,8,45,2019-01-09 19:46:52
Tree House,Iguana,8,89,2019-01-09 19:46:52
Dining Room,Dog,0,2,2019-01-09 19:46:52
Abuelita's Studio,Aardvark,0,2,2019-01-09 19:46:52
Room,Iguana,0,54,2019-01-09 19:46:52
Avery,Culebra,0,21,2019-01-09 19:46:52
Club House,Horse,0,9,2019-01-09 19:46:52
Avery,Iguana,0,31,2019-01-09 19:46:52
Dog House,Culebra,8,42,2019-01-09 19:46:52
Kitchen,Dog,0,99,2019-01-09 19:46:52
Shower,Aardvark,0,89,2019-01-09 19:46:52
Dog House,Mule,8,90,2019-01-09 19:46:52
Shower,Weasle,0,50,2019-01-09 19:46:52
Dining Room,Aardvark,0,38,2019-01-09 19:46:52
Coat Room,Horse,0,6,2019-01-09 19:46:52
Club House,Horse,8,58,2019-01-09 19:46:52
Club House,Dog,8,41,2019-01-09 19:46:52
Dog House,Dog,0,11,2019-01-09 19:46:52
Patio,Dog,0,2,2019-01-09 19:46:52
Coat Room,Mule,8,10,2019-01-09 19:46:52
Den,Weasle,8,5,2019-01-09 19:46:52
Den,Horse,8,35,2019-01-09 19:46:52
Dog House,Pig,0,59,2019-01-09 19:46:52
Coat Room,Rana,8,58,2019-01-09 19:46:52
Dining Room,Aardvark,8,8,2019-01-09 19:46:52
Patio,Dog,8,73,2019-01-09 19:46:52
Closet,Chupacabra,8,96,2019-01-09 19:46:52
Tree House,Rana,0,54,2019-01-09 19:46:52
Home Gym,Cat,0,94,2019-01-09 19:46:52
Club House,Mariposa,0,92,2019-01-09 19:46:52
Closet,Iguana,0,99,2019-01-09 19:46:52
Den,Tiburon,0,56,2019-01-09 19:46:52
Home Gym,Mariposa,8,45,2019-01-09 19:46:52
Sauna,Chupacabra,8,37,2019-01-09 19:46:52
Home Gym,Mule,0,65,2019-01-09 19:46:52
Sauna,Pig,0,67,2019-01-09 19:46:52
Tree House,Pig,0,75,2019-01-09 19:46:52
Shower,Tiburon,0,3,2019-01-09 19:46:52
Tree House,Mariposa,8,3,2019-01-09 19:46:52
Avery,Dog,0,53,2019-01-09 19:46:52
Patio,Aardvark,0,67,2019-01-09 19:46:52
Abuelita's Studio,Horse,8,42,2019-01-09 19:46:52
Patio,Mariposa,8,54,2019-01-09 19:46:52
Kitchen,Rana,8,49,2019-01-09 19:46:52
Coat Room,Mariposa,8,28,2019-01-09 19:46:52
Dog House,Culebra,0,13,2019-01-09 19:46:52
Shower,Aardvark,8,24,2019-01-09 19:46:52
Club House,Pig,8,83,2019-01-09 19:46:52
Avery,Culebra,8,45,2019-01-09 19:46:52
Kitchen,Cat,0,52,2019-01-09 19:46:52
Kitchen,Horse,8,13,2019-01-09 19:46:52
Avery,Dog,8,42,2019-01-09 19:46:52
Shower,Chupacabra,8,1,2019-01-09 19:46:52
Club House,Weasle,8,86,2019-01-09 19:46:52
Closet,Weasle,8,3,2019-01-09 19:46:52
Dining Room,Rana,8,27,2019-01-09 19:46:52
Patio,Aardvark,8,30,2019-01-09 19:46:52
Tree House,Dog,0,46,2019-01-09 19:46:52
Dog House,Aardvark,0,98,2019-01-09 19:46:52
Avery,Rana,8,1,2019-01-09 19:46:52
Sauna,Tiburon,8,60,2019-01-09 19:46:52
Abuelita's Studio,Tiburon,8,93,2019-01-09 19:46:52
Closet,Pig,0,48,2019-01-09 19:46:52
Tree House,Culebra,0,43,2019-01-09 19:46:52
Kitchen,Tiburon,8,68,2019-01-09 19:46:52
Closet,Mariposa,0,49,2019-01-09 19:46:52
Kitchen,Culebra,0,75,2019-01-09 19:46:52
Room,Cat,0,9,2019-01-09 19:46:52
Closet,Chupacabra,8,24,2019-01-09 19:46:52
Dog House,Chupacabra,8,72,2019-01-09 19:46:52
Club House,Horse,0,36,2019-01-09 19:46:52
Dog House,Tiburon,8,90,2019-01-09 19:46:52
Abuelita's Studio,Pig,0,86,2019-01-09 19:46:52
Patio,Weasle,8,30,2019-01-09 19:46:52
Home Gym,Dog,8,4,2019-01-09 19:46:52
Sauna,Mariposa,8,54,2019-01-09 19:46:52
Avery,Rana,8,27,2019-01-09 19:46:52
Closet,Mule,0,11,2019-01-09 19:46:52
Dog House,Tiburon,0,54,2019-01-09 19:46:52
Closet,Dog,8,26,2019-01-09 19:46:52
Den,Pig,0,91,2019-01-09 19:46:52
Coat Room,Dog,8,38,2019-01-09 19:46:52
Home Gym,Pig,8,74,2019-01-09 19:46:52
Closet,Mariposa,0,81,2019-01-09 19:46:52
Room,Chupacabra,0,36,2019-01-09 19:46:52
Closet,Cat,0,8,2019-01-09 19:46:52
Club House,Mariposa,8,25,2019-01-09 19:46:52
Shower,Rana,0,15,2019-01-09 19:46:52
Closet,Iguana,8,59,2019-01-09 19:46:52
Club House,Rana,0,95,2019-01-09 19:46:52
Patio,Mariposa,0,67,2019-01-09 19:46:52
Coat Room,Dog,8,31,2019-01-09 19:46:52
Sauna,Weasle,0,3,2019-01-09 19:46:52
Den,Weasle,0,38,2019-01-09 19:46:52
Kitchen,Cat,0,86,2019-01-09 19:46:52
Tree House,Dog,0,32,2019-01-09 19:46:52
Coat Room,Aardvark,8,62,2019-01-09 19:46:52
Abuelita's Studio,Chupacabra,0,35,2019-01-09 19:46:52
Dog House,Rana,0,39,2019-01-09 19:46:52
Avery,Pig,8,80,2019-01-09 19:46:52
Coat Room,Mule,8,32,2019-01-09 19:46:52
Room,Mariposa,0,26,2019-01-09 19:46:52
Coat Room,Cat,0,80,2019-01-09 19:46:52
Tree House,Chupacabra,8,58,2019-01-09 19:46:52
Coat Room,Pig,8,5,2019-01-09 19:46:52
Shower,Rana,8,82,2019-01-09 19:46:52
Coat Room,Pig,8,2,2019-01-09 19:46:52
Sauna,Pig,0,77,2019-01-09 19:46:52
Dog House,Chupacabra,8,92,2019-01-09 19:46:52
Closet,Cat,8,1,2019-01-09 19:46:52
Dog House,Dog,8,29,2019-01-09 19:46:52
Patio,Chupacabra,8,85,2019-01-09 19:46:52
Den,Aardvark,8,2,2019-01-09 19:46:52
Avery,Rana,8,30,2019-01-09 19:46:52
Dining Room,Chupacabra,8,63,2019-01-09 19:46:52
Sauna,Rana,0,23,2019-01-09 19:46:52
Closet,Weasle,0,62,2019-01-09 19:46:52
Den,Mule,0,40,2019-01-09 19:46:52
Patio,Mule,0,32,2019-01-09 19:46:52
Abuelita's Studio,Iguana,8,40,2019-01-09 19:46:52
Club House,Weasle,0,61,2019-01-09 19:46:52
Avery,Pig,8,79,2019-01-09 19:46:52
Home Gym,Pig,0,25,2019-01-09 19:46:52
Shower,Chupacabra,0,16,2019-01-09 19:46:52
Tree House,Horse,8,52,2019-01-09 19:46:52
Kitchen,Rana,8,89,2019-01-09 19:46:52
Abuelita's Studio,Chupacabra,0,90,2019-01-09 19:46:52
Sauna,Mule,8,44,2019-01-09 19:46:52
Home Gym,Aardvark,0,5,2019-01-09 19:46:52
Abuelita's Studio,Rana,8,63,2019-01-09 19:46:52
Patio,Horse,0,34,2019-01-09 19:46:52
Sauna,Rana,8,82,2019-01-09 19:46:52
Patio,Weasle,0,56,2019-01-09 19:46:52
Kitchen,Chupacabra,8,50,2019-01-09 19:46:52
Club House,Culebra,0,48,2019-01-09 19:46:52
Coat Room,Mariposa,8,43,2019-01-09 19:46:52
Club House,Chupacabra,8,97,2019-01-09 19:46:52
Dining Room,Cat,8,97,2019-01-09 19:46:52
Shower,Iguana,8,43,2019-01-09 19:46:52
Dog House,Culebra,0,51,2019-01-09 19:46:52
Dining Room,Mariposa,8,46,2019-01-09 19:46:52
Patio,Iguana,0,80,2019-01-09 19:46:52
Dining Room,Aardvark,0,75,2019-01-09 19:46:52
Club House,Iguana,0,84,2019-01-09 19:46:52
Closet,Iguana,8,97,2019-01-09 19:46:52
Den,Horse,0,2,2019-01-09 19:46:52
Patio,Cat,8,77,2019-01-09 19:46:52
Patio,Pig,0,19,2019-01-09 19:46:52
Patio,Pig,0,54,2019-01-09 19:46:52
Kitchen,Dog,0,80,2019-01-09 19:46:52
Abuelita's Studio,Mariposa,0,10,2019-01-09 19:46:52
Room,Horse,8,12,2019-01-09 19:46:52
Dog House,Dog,8,30,2019-01-09 19:46:52
Room,Rana,8,82,2019-01-09 19:46:52
Room,Horse,8,13,2019-01-09 19:46:52
Tree House,Weasle,0,91,2019-01-09 19:46:52
Club House,Mule,8,63,2019-01-09 19:46:52
Avery,Pig,0,15,2019-01-09 19:46:52
Avery,Mariposa,8,90,2019-01-09 19:46:52
Den,Cat,0,60,2019-01-09 19:46:52
Sauna,Weasle,0,40,2019-01-09 19:46:52
Home Gym,Aardvark,8,66,2019-01-09 19:46:52
Tree House,Tiburon,8,57,2019-01-09 19:46:52
Home Gym,Horse,0,68,2019-01-09 19:46:52
Dining Room,Aardvark,0,66,2019-01-09 19:46:52
Tree House,Horse,8,30,2019-01-09 19:46:52
Closet,Weasle,0,66,2019-01-09 19:46:52
Closet,Cat,0,55,2019-01-09 19:46:52
Dining Room,Rana,0,26,2019-01-09 19:46:52
Club House,Culebra,8,1,2019-01-09 19:46:52
Abuelita's Studio,Tiburon,0,54,2019-01-09 19:46:52
Room,Iguana,8,86,2019-01-09 19:46:52
Home Gym,Culebra,0,80,2019-01-09 19:46:52
Home Gym,Weasle,0,89,2019-01-09 19:46:52
Closet,Aardvark,0,90,2019-01-09 19:46:52
Shower,Weasle,0,52,2019-01-09 19:46:52
Home Gym,Rana,8,55,2019-01-09 19:46:52
Avery,Pig,8,82,2019-01-09 19:46:52
Shower,Weasle,8,58,2019-01-09 19:46:52
Tree House,Rana,8,72,2019-01-09 19:46:52
Dining Room,Chupacabra,8,81,2019-01-09 19:46:52
Shower,Horse,8,83,2019-01-09 19:46:52
Patio,Horse,0,20,2019-01-09 19:46:52
Den,Aardvark,8,8,2019-01-09 19:46:52
Den,Chupacabra,0,22,2019-01-09 19:46:52
Avery,Chupacabra,8,40,2019-01-09 19:46:52
Sauna,Tiburon,0,55,2019-01-09 19:46:52
