Facility,Description,Result,Minutes_elapsed,Time_stamp
Den,Chupacabra,0,70,2019-01-09 19:45:41
Sauna,Chupacabra,8,75,2019-01-09 19:45:41
Club House,Horse,8,71,2019-01-09 19:45:41
Dining Room,Tiburon,8,16,2019-01-09 19:45:41
Abuelita's Studio,Tiburon,8,22,2019-01-09 19:45:41
Dog House,Pig,0,82,2019-01-09 19:45:41
Kitchen,Chupacabra,8,14,2019-01-09 19:45:41
Sauna,Tiburon,8,51,2019-01-09 19:45:41
Den,Cat,8,83,2019-01-09 19:45:41
Avery,Tiburon,8,49,2019-01-09 19:45:41
Sauna,Dog,8,71,2019-01-09 19:45:41
Shower,Cat,0,14,2019-01-09 19:45:41
Patio,Pig,0,54,2019-01-09 19:45:41
Sauna,Iguana,0,29,2019-01-09 19:45:41
Coat Room,Chupacabra,8,51,2019-01-09 19:45:41
Room,Dog,0,45,2019-01-09 19:45:41
Club House,Aardvark,8,28,2019-01-09 19:45:41
Patio,Dog,0,21,2019-01-09 19:45:41
Closet,Iguana,8,99,2019-01-09 19:45:41
Coat Room,Aardvark,8,50,2019-01-09 19:45:41
Dog House,Horse,8,6,2019-01-09 19:45:41
Club House,Chupacabra,0,61,2019-01-09 19:45:41
Dog House,Dog,0,57,2019-01-09 19:45:41
Tree House,Mariposa,8,28,2019-01-09 19:45:41
Dog House,Chupacabra,8,77,2019-01-09 19:45:41
Closet,Pig,8,6,2019-01-09 19:45:41
Abuelita's Studio,Rana,8,31,2019-01-09 19:45:41
Closet,Cat,0,7,2019-01-09 19:45:41
Club House,Iguana,0,19,2019-01-09 19:45:41
Coat Room,Weasle,0,5,2019-01-09 19:45:41
Kitchen,Weasle,8,28,2019-01-09 19:45:41
Avery,Mariposa,0,75,2019-01-09 19:45:41
Dining Room,Tiburon,0,25,2019-01-09 19:45:41
Dog House,Dog,8,37,2019-01-09 19:45:41
Abuelita's Studio,Rana,0,63,2019-01-09 19:45:41
Club House,Horse,8,53,2019-01-09 19:45:41
Abuelita's Studio,Rana,0,56,2019-01-09 19:45:41
Abuelita's Studio,Iguana,0,46,2019-01-09 19:45:41
Kitchen,Pig,0,59,2019-01-09 19:45:41
Closet,Rana,0,35,2019-01-09 19:45:41
Room,Rana,0,44,2019-01-09 19:45:41
Closet,Mule,8,3,2019-01-09 19:45:41
Avery,Iguana,8,0,2019-01-09 19:45:41
Dog House,Pig,0,38,2019-01-09 19:45:41
Dog House,Mariposa,8,16,2019-01-09 19:45:41
Room,Chupacabra,0,75,2019-01-09 19:45:41
Tree House,Culebra,8,43,2019-01-09 19:45:41
Club House,Iguana,8,4,2019-01-09 19:45:41
Patio,Tiburon,0,79,2019-01-09 19:45:41
Room,Mariposa,0,56,2019-01-09 19:45:41
Dining Room,Chupacabra,0,47,2019-01-09 19:45:41
Club House,Chupacabra,0,13,2019-01-09 19:45:41
Tree House,Chupacabra,0,98,2019-01-09 19:45:41
Tree House,Iguana,0,10,2019-01-09 19:45:41
Patio,Mule,0,51,2019-01-09 19:45:41
Dining Room,Tiburon,0,44,2019-01-09 19:45:41
Abuelita's Studio,Weasle,8,99,2019-01-09 19:45:41
Tree House,Tiburon,0,23,2019-01-09 19:45:41
Club House,Cat,0,77,2019-01-09 19:45:41
Dining Room,Rana,8,21,2019-01-09 19:45:41
Sauna,Chupacabra,8,4,2019-01-09 19:45:41
Home Gym,Dog,0,87,2019-01-09 19:45:41
Home Gym,Iguana,8,35,2019-01-09 19:45:41
Tree House,Culebra,0,73,2019-01-09 19:45:41
Tree House,Mule,0,87,2019-01-09 19:45:41
Sauna,Dog,8,70,2019-01-09 19:45:41
Room,Mariposa,0,88,2019-01-09 19:45:41
Coat Room,Tiburon,0,14,2019-01-09 19:45:41
Room,Horse,0,66,2019-01-09 19:45:41
Avery,Weasle,8,79,2019-01-09 19:45:41
Closet,Iguana,0,23,2019-01-09 19:45:41
Kitchen,Weasle,8,76,2019-01-09 19:45:41
Club House,Rana,8,11,2019-01-09 19:45:41
Patio,Rana,8,5,2019-01-09 19:45:41
Dining Room,Culebra,0,30,2019-01-09 19:45:41
Closet,Cat,0,54,2019-01-09 19:45:41
Avery,Iguana,0,81,2019-01-09 19:45:41
Dining Room,Dog,8,26,2019-01-09 19:45:41
Sauna,Chupacabra,0,32,2019-01-09 19:45:41
Shower,Dog,8,51,2019-01-09 19:45:41
Room,Horse,0,92,2019-01-09 19:45:41
Closet,Pig,0,22,2019-01-09 19:45:41
Abuelita's Studio,Tiburon,0,38,2019-01-09 19:45:41
Abuelita's Studio,Tiburon,8,65,2019-01-09 19:45:41
Closet,Mariposa,0,8,2019-01-09 19:45:41
Room,Dog,8,45,2019-01-09 19:45:41
Patio,Cat,0,97,2019-01-09 19:45:41
Dining Room,Iguana,0,12,2019-01-09 19:45:41
Dog House,Weasle,8,90,2019-01-09 19:45:41
Closet,Iguana,8,89,2019-01-09 19:45:41
Dog House,Weasle,8,4,2019-01-09 19:45:41
Den,Dog,0,0,2019-01-09 19:45:41
Shower,Tiburon,0,42,2019-01-09 19:45:41
Abuelita's Studio,Aardvark,0,59,2019-01-09 19:45:41
Abuelita's Studio,Tiburon,8,61,2019-01-09 19:45:41
Den,Pig,8,85,2019-01-09 19:45:41
Den,Mule,8,18,2019-01-09 19:45:41
Patio,Pig,0,99,2019-01-09 19:45:41
Dog House,Cat,0,29,2019-01-09 19:45:41
Dining Room,Iguana,8,72,2019-01-09 19:45:41
Den,Dog,0,48,2019-01-09 19:45:41
Sauna,Dog,8,72,2019-01-09 19:45:41
Tree House,Iguana,8,96,2019-01-09 19:45:41
Dining Room,Horse,8,93,2019-01-09 19:45:41
Room,Horse,0,18,2019-01-09 19:45:41
Home Gym,Iguana,0,58,2019-01-09 19:45:41
Club House,Culebra,0,88,2019-01-09 19:45:41
Room,Chupacabra,8,97,2019-01-09 19:45:41
Home Gym,Mariposa,0,38,2019-01-09 19:45:41
Home Gym,Dog,0,54,2019-01-09 19:45:41
Coat Room,Pig,8,26,2019-01-09 19:45:41
Closet,Mule,0,27,2019-01-09 19:45:41
Closet,Tiburon,0,88,2019-01-09 19:45:41
Abuelita's Studio,Cat,0,20,2019-01-09 19:45:41
Avery,Dog,8,78,2019-01-09 19:45:41
Den,Chupacabra,0,33,2019-01-09 19:45:41
Patio,Mule,0,85,2019-01-09 19:45:41
Tree House,Pig,8,35,2019-01-09 19:45:41
Tree House,Cat,0,64,2019-01-09 19:45:41
Closet,Pig,8,6,2019-01-09 19:45:41
Closet,Rana,8,58,2019-01-09 19:45:41
Tree House,Iguana,0,65,2019-01-09 19:45:41
Tree House,Pig,0,0,2019-01-09 19:45:41
Club House,Dog,8,59,2019-01-09 19:45:41
Avery,Tiburon,0,79,2019-01-09 19:45:41
Home Gym,Chupacabra,0,48,2019-01-09 19:45:41
Club House,Culebra,8,69,2019-01-09 19:45:41
Club House,Tiburon,8,40,2019-01-09 19:45:41
Dog House,Pig,8,58,2019-01-09 19:45:41
Shower,Tiburon,8,61,2019-01-09 19:45:41
Den,Iguana,8,92,2019-01-09 19:45:41
Dining Room,Weasle,8,91,2019-01-09 19:45:41
Club House,Mule,0,67,2019-01-09 19:45:41
Dog House,Iguana,8,20,2019-01-09 19:45:41
Club House,Cat,0,15,2019-01-09 19:45:41
Patio,Rana,0,40,2019-01-09 19:45:41
Abuelita's Studio,Pig,0,76,2019-01-09 19:45:41
Home Gym,Weasle,8,20,2019-01-09 19:45:41
Room,Tiburon,0,10,2019-01-09 19:45:41
Closet,Dog,0,67,2019-01-09 19:45:41
Shower,Iguana,8,72,2019-01-09 19:45:41
Dining Room,Horse,8,68,2019-01-09 19:45:41
Sauna,Mule,0,31,2019-01-09 19:45:41
Club House,Mule,0,63,2019-01-09 19:45:41
Club House,Culebra,0,35,2019-01-09 19:45:41
Room,Weasle,0,72,2019-01-09 19:45:41
Coat Room,Pig,8,96,2019-01-09 19:45:41
Dining Room,Iguana,0,60,2019-01-09 19:45:41
Sauna,Chupacabra,0,27,2019-01-09 19:45:41
Tree House,Horse,8,82,2019-01-09 19:45:41
Dining Room,Weasle,0,90,2019-01-09 19:45:41
Closet,Rana,8,37,2019-01-09 19:45:41
Abuelita's Studio,Mariposa,8,37,2019-01-09 19:45:41
Sauna,Culebra,8,10,2019-01-09 19:45:41
Shower,Tiburon,8,85,2019-01-09 19:45:41
Coat Room,Mule,0,57,2019-01-09 19:45:41
Patio,Mariposa,0,66,2019-01-09 19:45:41
Patio,Chupacabra,8,88,2019-01-09 19:45:41
Closet,Culebra,8,3,2019-01-09 19:45:41
Coat Room,Mariposa,8,1,2019-01-09 19:45:41
Shower,Mule,0,95,2019-01-09 19:45:41
Den,Iguana,0,68,2019-01-09 19:45:41
Dining Room,Mariposa,8,54,2019-01-09 19:45:41
Patio,Culebra,0,95,2019-01-09 19:45:41
Dining Room,Mariposa,0,76,2019-01-09 19:45:41
Kitchen,Rana,0,31,2019-01-09 19:45:41
Tree House,Weasle,0,81,2019-01-09 19:45:41
Dining Room,Rana,8,56,2019-01-09 19:45:41
Dining Room,Dog,0,96,2019-01-09 19:45:41
Dog House,Dog,0,64,2019-01-09 19:45:41
Abuelita's Studio,Horse,0,85,2019-01-09 19:45:41
Kitchen,Rana,8,71,2019-01-09 19:45:41
Dog House,Weasle,0,50,2019-01-09 19:45:41
Den,Mariposa,0,97,2019-01-09 19:45:41
Abuelita's Studio,Cat,0,62,2019-01-09 19:45:41
Shower,Chupacabra,0,5,2019-01-09 19:45:41
Patio,Weasle,0,38,2019-01-09 19:45:41
Club House,Cat,0,38,2019-01-09 19:45:41
Home Gym,Weasle,8,68,2019-01-09 19:45:41
Avery,Horse,0,30,2019-01-09 19:45:41
Club House,Dog,8,14,2019-01-09 19:45:41
Tree House,Dog,0,70,2019-01-09 19:45:41
Avery,Aardvark,8,48,2019-01-09 19:45:41
Den,Cat,0,13,2019-01-09 19:45:41
Tree House,Pig,0,50,2019-01-09 19:45:41
Closet,Horse,8,18,2019-01-09 19:45:41
Den,Rana,0,17,2019-01-09 19:45:41
Club House,Cat,8,91,2019-01-09 19:45:41
Closet,Culebra,8,22,2019-01-09 19:45:41
Avery,Dog,8,49,2019-01-09 19:45:41
Coat Room,Pig,8,99,2019-01-09 19:45:41
Home Gym,Iguana,0,43,2019-01-09 19:45:41
Den,Mule,8,74,2019-01-09 19:45:41
Home Gym,Rana,0,25,2019-01-09 19:45:41
Closet,Chupacabra,8,54,2019-01-09 19:45:41
Dining Room,Culebra,0,47,2019-01-09 19:45:41
Club House,Cat,8,15,2019-01-09 19:45:41
Dog House,Mariposa,8,45,2019-01-09 19:45:41
Kitchen,Pig,0,30,2019-01-09 19:45:41
Home Gym,Tiburon,8,39,2019-01-09 19:45:41
Dog House,Tiburon,8,33,2019-01-09 19:45:41
Kitchen,Rana,8,43,2019-01-09 19:45:41
Club House,Rana,8,58,2019-01-09 19:45:41
Room,Tiburon,8,54,2019-01-09 19:45:41
Den,Tiburon,0,48,2019-01-09 19:45:41
