Facility,Description,Result,Minutes_elapsed,Time_stamp
Closet,Horse,0,24,2019-01-09 19:46:47
Tree House,Pig,0,50,2019-01-09 19:46:47
Kitchen,Aardvark,8,28,2019-01-09 19:46:47
Patio,Pig,8,3,2019-01-09 19:46:47
Tree House,Pig,8,26,2019-01-09 19:46:47
Avery,Horse,0,41,2019-01-09 19:46:47
Shower,Cat,8,24,2019-01-09 19:46:47
Abuelita's Studio,Rana,8,81,2019-01-09 19:46:47
Tree House,Aardvark,0,14,2019-01-09 19:46:47
Home Gym,Chupacabra,8,53,2019-01-09 19:46:47
Dog House,Mule,8,36,2019-01-09 19:46:47
Home Gym,Mule,8,11,2019-01-09 19:46:47
Kitchen,Cat,0,58,2019-01-09 19:46:47
Kitchen,Mariposa,8,99,2019-01-09 19:46:47
Dining Room,Weasle,0,98,2019-01-09 19:46:47
Kitchen,Mule,0,72,2019-01-09 19:46:47
Club House,Culebra,0,17,2019-01-09 19:46:47
Room,Culebra,0,62,2019-01-09 19:46:47
Abuelita's Studio,Weasle,0,34,2019-01-09 19:46:47
Dining Room,Pig,8,41,2019-01-09 19:46:47
Dog House,Aardvark,8,32,2019-01-09 19:46:47
Home Gym,Iguana,8,44,2019-01-09 19:46:47
Den,Chupacabra,8,63,2019-01-09 19:46:47
Patio,Pig,8,29,2019-01-09 19:46:47
Patio,Dog,0,16,2019-01-09 19:46:47
Home Gym,Pig,8,32,2019-01-09 19:46:47
Abuelita's Studio,Iguana,8,50,2019-01-09 19:46:47
Sauna,Horse,8,86,2019-01-09 19:46:47
Coat Room,Mariposa,8,97,2019-01-09 19:46:47
Shower,Chupacabra,0,58,2019-01-09 19:46:47
Coat Room,Weasle,0,7,2019-01-09 19:46:47
Avery,Tiburon,8,15,2019-01-09 19:46:47
Closet,Culebra,8,83,2019-01-09 19:46:47
Kitchen,Dog,8,37,2019-01-09 19:46:47
Home Gym,Cat,0,84,2019-01-09 19:46:47
Abuelita's Studio,Horse,8,61,2019-01-09 19:46:47
Closet,Chupacabra,0,80,2019-01-09 19:46:47
Kitchen,Chupacabra,0,30,2019-01-09 19:46:47
Club House,Tiburon,8,32,2019-01-09 19:46:47
Home Gym,Mariposa,8,67,2019-01-09 19:46:47
Kitchen,Dog,8,71,2019-01-09 19:46:47
Abuelita's Studio,Mariposa,0,87,2019-01-09 19:46:47
Patio,Pig,0,15,2019-01-09 19:46:47
Tree House,Mariposa,8,29,2019-01-09 19:46:47
Dining Room,Mariposa,8,21,2019-01-09 19:46:47
Dog House,Mariposa,0,25,2019-01-09 19:46:47
Room,Pig,8,36,2019-01-09 19:46:47
Abuelita's Studio,Chupacabra,0,80,2019-01-09 19:46:47
Abuelita's Studio,Culebra,0,23,2019-01-09 19:46:47
Shower,Culebra,0,97,2019-01-09 19:46:47
Patio,Iguana,8,35,2019-01-09 19:46:47
Avery,Chupacabra,8,37,2019-01-09 19:46:47
Home Gym,Cat,0,42,2019-01-09 19:46:47
Closet,Iguana,0,45,2019-01-09 19:46:47
Club House,Dog,8,49,2019-01-09 19:46:47
Home Gym,Aardvark,8,30,2019-01-09 19:46:47
Kitchen,Weasle,0,45,2019-01-09 19:46:47
Tree House,Mule,8,58,2019-01-09 19:46:47
Coat Room,Rana,0,57,2019-01-09 19:46:47
Dining Room,Rana,8,7,2019-01-09 19:46:47
Coat Room,Chupacabra,0,58,2019-01-09 19:46:47
Closet,Cat,0,77,2019-01-09 19:46:47
Home Gym,Cat,0,13,2019-01-09 19:46:47
Shower,Dog,8,38,2019-01-09 19:46:47
Coat Room,Aardvark,8,5,2019-01-09 19:46:47
Tree House,Iguana,0,21,2019-01-09 19:46:47
Shower,Pig,8,2,2019-01-09 19:46:47
Tree House,Culebra,0,66,2019-01-09 19:46:47
Avery,Dog,0,22,2019-01-09 19:46:47
Patio,Dog,8,58,2019-01-09 19:46:47
Room,Cat,8,72,2019-01-09 19:46:47
Dog House,Tiburon,8,81,2019-01-09 19:46:47
Sauna,Pig,0,12,2019-01-09 19:46:47
Avery,Pig,0,33,2019-01-09 19:46:47
Shower,Tiburon,8,80,2019-01-09 19:46:47
Dining Room,Dog,0,96,2019-01-09 19:46:47
Club House,Mariposa,8,80,2019-01-09 19:46:47
Abuelita's Studio,Cat,0,56,2019-01-09 19:46:47
Den,Weasle,8,57,2019-01-09 19:46:47
Home Gym,Mariposa,8,17,2019-01-09 19:46:47
Sauna,Pig,8,16,2019-01-09 19:46:47
Tree House,Dog,0,80,2019-01-09 19:46:47
Avery,Iguana,0,64,2019-01-09 19:46:47
Abuelita's Studio,Cat,0,45,2019-01-09 19:46:47
Dog House,Cat,8,49,2019-01-09 19:46:47
Home Gym,Dog,8,70,2019-01-09 19:46:47
Avery,Horse,0,73,2019-01-09 19:46:47
Coat Room,Iguana,0,72,2019-01-09 19:46:47
Home Gym,Rana,8,29,2019-01-09 19:46:47
Club House,Iguana,0,11,2019-01-09 19:46:47
Tree House,Chupacabra,8,8,2019-01-09 19:46:47
Home Gym,Pig,8,40,2019-01-09 19:46:47
Room,Chupacabra,8,47,2019-01-09 19:46:47
Avery,Weasle,0,78,2019-01-09 19:46:47
Coat Room,Chupacabra,0,58,2019-01-09 19:46:47
Den,Aardvark,0,78,2019-01-09 19:46:47
Coat Room,Rana,8,14,2019-01-09 19:46:47
Tree House,Mule,8,14,2019-01-09 19:46:47
Sauna,Weasle,0,98,2019-01-09 19:46:47
Closet,Cat,8,28,2019-01-09 19:46:47
Sauna,Dog,0,1,2019-01-09 19:46:47
Kitchen,Iguana,8,94,2019-01-09 19:46:47
Coat Room,Cat,0,94,2019-01-09 19:46:47
Avery,Iguana,8,53,2019-01-09 19:46:47
Shower,Mule,0,63,2019-01-09 19:46:47
Home Gym,Aardvark,8,61,2019-01-09 19:46:47
Tree House,Tiburon,8,33,2019-01-09 19:46:47
Abuelita's Studio,Iguana,0,26,2019-01-09 19:46:47
Dining Room,Culebra,0,66,2019-01-09 19:46:47
Dining Room,Culebra,0,9,2019-01-09 19:46:47
Patio,Culebra,0,35,2019-01-09 19:46:47
Room,Chupacabra,8,31,2019-01-09 19:46:47
Dining Room,Cat,8,45,2019-01-09 19:46:47
Abuelita's Studio,Pig,0,4,2019-01-09 19:46:47
Patio,Rana,8,70,2019-01-09 19:46:47
Closet,Mariposa,0,66,2019-01-09 19:46:47
Kitchen,Horse,8,49,2019-01-09 19:46:47
Tree House,Culebra,0,59,2019-01-09 19:46:47
Room,Dog,8,43,2019-01-09 19:46:47
Tree House,Weasle,8,6,2019-01-09 19:46:47
Kitchen,Pig,0,84,2019-01-09 19:46:47
Avery,Tiburon,8,70,2019-01-09 19:46:47
